% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.358495690e+01 -9.164150431e+02 -9.164150431e+02 +1.1005e-01 -2.6603e-01 -2.0316e-01 +3.3827e-01 +2.9583e-01 -5.0714e-01 +7.2347e-03 -8.3213e-02 -4.5200e-01 -2.4724e-01 -2.1977e-02 +5.1043e-01 -1.4772e-01 -2.4536e-01 +4.9269e-01 +1.1921e-01 -1.9853e-01 -9.5814e-02 +3.0054e-02 +2.1104e-01
2 0 +8.209163546e+01 -9.179083645e+02 -9.179083645e+02 +5.9489e-01 -4.7490e-01 +2.1517e-01 -6.2567e-01 -2.1593e-01 +1.7476e-01 +7.4557e-01 +1.9870e-01 +4.1470e-01 -1.4160e-01 +2.6285e-01 +2.5962e-01 +1.9142e-01 -1.0851e-01 +1.9884e-01 -7.0341e-01 +2.0207e-01 +1.9873e-01 +2.6447e-01 -7.5031e-02
15 0 +8.113084868e+01 -9.188691513e+02 -9.188691513e+02 +5.5467e-02 +7.0008e-02 +1.2561e-01 -3.0352e-01 +4.0469e-01 -2.2264e-01 +4.0784e-02 +5.7810e-02 +6.6522e-02 +3.4542e-01 +9.0022e-01 +5.4622e-01 +2.7765e-01 -2.2227e-01 +3.4241e-01 -6.0887e-01 +1.0004e-01 +3.1568e-01 +3.7541e-03 +1.7750e-02
38 0 +7.821897530e+01 -9.217810247e+02 -9.217810247e+02 +1.9592e-01 -6.5265e-01 -4.5990e-01 -1.0314e+00 +1.0231e-01 -1.0565e-01 +1.1692e-01 -4.3594e-01 -2.5889e-01 +1.6136e-01 +1.3187e+00 +1.0096e-01 +5.7205e-01 +9.2135e-03 -2.3322e-01 -1.5241e+00 -1.1409e-02 +7.8158e-01 -6.3362e-01 -4.7070e-01
49 0 +7.686469157e+01 -9.231353084e+02 -9.231353084e+02 -2.0184e-01 -1.0010e+00 -5.3641e-01 -7.1721e-01 +1.7386e-03 -4.9475e-01 -5.1510e-01 -6.5776e-01 +4.7026e-01 -2.0654e-02 +1.3839e+00 +2.3474e-01 +8.1682e-01 +5.0878e-01 -9.5308e-02 -1.4014e+00 +1.6292e-01 +5.7989e-01 -1.9301e-02 +4.6089e-02
56 0 +7.558544712e+01 -9.244145529e+02 -9.244145529e+02 -2.0063e-01 -9.2195e-01 -1.0642e+00 -1.7247e+00 -2.8356e-01 -4.5419e-01 -6.2666e-02 -7.5726e-01 +7.4671e-02 +7.0071e-02 +1.5186e+00 +4.8551e-01 +5.7886e-01 +2.6252e-01 -1.6250e-01 -1.7715e+00 +6.6377e-01 +2.3755e-02 -9.5573e-02 -4.5732e-02
61 0 +7.346129550e+01 -9.265387045e+02 -9.265387045e+02 -6.6992e-02 -6.2461e-01 -9.5413e-01 -1.5477e+00 -6.5968e-01 -3.6169e-01 -2.6109e-01 -1.5278e+00 +8.6581e-02 +5.6136e-01 +1.8103e+00 -6.5646e-01 +1.4750e+00 +1.1996e-01 +2.8958e-01 -1.6240e+00 +5.3639e-01 -9.1160e-02 -7.0735e-01 +2.2870e-01
77 0 +7.085488477e+01 -9.291451152e+02 -9.291451152e+02 -2.4396e-01 -9.0947e-01 -3.0782e-01 -1.9018e+00 +3.2748e-02 -7.1943e-01 +5.9039e-02 -1.2597e+00 +2.9857e-01 +3.0480e-01 +2.1973e+00 -7.7313e-01 +7.7178e-01 +3.2849e-01 -1.7326e+00 -1.9325e+00 +2.7700e-01 +7.4963e-01 +6.8162e-01 -4.2676e-02
86 0 +6.931428078e+01 -9.306857192e+02 -9.306857192e+02 -7.0851e-01 -2.6558e+00 -9.4444e-01 -1.9454e+00 -8.0782e-01 +1.9023e-01 +2.7822e-02 -1.3549e+00 -1.1160e-01 +1.9840e+00 +3.1012e+00 +3.8662e-01 +8.0706e-01 +5.0339e-02 -9.6288e-01 -2.0115e+00 +1.3279e-01 +4.4502e-01 -3.8196e-02 -8.0217e-01
88 0 +6.878654378e+01 -9.312134562e+02 -9.312134562e+02 -8.2812e-01 -1.2774e+00 -1.1124e+00 -1.2946e+00 -3.3640e-01 -4.6718e-01 +6.9710e-02 -1.8620e+00 +4.8978e-01 -1.4923e-01 +2.5370e+00 -5.2539e-01 +1.1997e+00 -7.4685e-01 -1.4502e+00 -2.7380e+00 +2.3558e-01 +2.9139e-01 +1.8729e-01 -1.9107e-01
