% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.678376375e+01 +3.443376375e+01 +3.443376375e+01 -2.8667e-01 -7.3607e-02 -1.7703e-02 +3.0249e-01 +6.9149e-02 -5.4652e-01 -5.1598e-02 -7.7403e-02 +9.0512e-03 +7.6049e-02
4 0 +7.716454976e+01 +2.481454976e+01 +2.481454976e+01 +5.3563e-01 +1.2722e-01 +1.0053e-01 -2.5123e-01 -3.4587e-02 -3.7280e-02 +6.6894e-01 +2.8934e-01 +1.5937e-01 -5.2837e-01
5 0 +7.385267287e+01 +2.150267287e+01 +2.150267287e+01 -4.8935e-02 +8.7363e-02 -3.4007e-01 +2.5892e-01 -4.6900e-01 +1.1694e-01 -6.1906e-03 +6.0357e-01 -1.4045e-01 -1.5336e-01
13 0 +6.797565731e+01 +1.562565731e+01 +1.562565731e+01 +4.7434e-01 +6.9843e-01 -4.4179e-01 +8.9475e-02 -2.2947e-01 -9.8822e-02 +3.5525e-02 +3.9867e-01 +1.8692e-01 +2.9777e-02
14 0 +6.694990572e+01 +1.459990572e+01 +1.459990572e+01 -1.6158e-01 +5.5424e-01 -6.5950e-01 -1.8847e-04 -1.9149e-01 -1.4661e-01 +1.0756e-01 +6.1804e-01 +2.8894e-01 +8.2301e-02
16 0 +5.760916574e+01 +5.259165738e+00 +5.259165738e+00 +6.2545e-02 +4.2854e-01 +2.3365e-02 -9.6566e-02 -1.7815e-01 -1.5129e-02 -2.0445e-01 +2.7925e-01 +4.9119e-02 -7.6038e-01
19 0 +5.201432477e+01 -3.356752301e-01 -3.356752301e-01 -3.6829e-01 +2.1293e-01 -3.8954e-01 +2.1937e-01 -7.0694e-02 +5.5906e-01 +9.4212e-03 +5.4786e-01 +3.0730e-01 -4.9897e-01
29 0 +4.663451031e+01 -5.715489689e+00 -5.715489689e+00 -2.8633e-02 +2.9221e-01 +4.0111e-01 +1.9347e-01 +4.9701e-01 +3.1485e-02 -7.1789e-01 +8.2527e-01 +3.1629e-01 -9.6902e-02
33 0 +3.419168472e+01 -1.815831528e+01 -1.815831528e+01 +3.1647e-01 -1.7666e-01 +3.7684e-01 -1.5308e-01 +3.5695e-01 +8.2316e-01 -4.3907e-01 +5.0925e-01 +7.0704e-01 -7.2783e-01
45 0 +3.188293410e+01 -2.046706590e+01 -2.046706590e+01 +3.5798e-01 -3.3976e-01 +7.6231e-01 -2.8289e-01 +8.0296e-01 +1.1215e+00 -6.8334e-01 +2.2416e-02 +8.7509e-01 -3.5649e-01
51 0 +2.851776964e+01 -2.383223036e+01 -2.383223036e+01 +1.0439e-01 -3.4911e-01 +3.4932e-01 -8.8600e-01 +1.1829e+00 +1.2153e+00 -6.4331e-01 +2.5401e-01 +5.8890e-01 -6.2620e-01
53 0 +2.539489167e+01 -2.695510833e+01 -2.695510833e+01 -1.7136e-01 -7.0580e-01 +3.9236e-01 -5.8646e-01 +8.5067e-01 +1.2761e+00 -1.0651e+00 +2.4709e-01 +9.2725e-01 -2.0172e-01
60 0 +2.489838399e+01 -2.745161601e+01 -2.745161601e+01 +2.7842e-01 -1.1261e+00 +1.4937e+00 -4.6280e-01 +9.9050e-01 +1.9758e+00 -7.7580e-01 -1.2807e-01 +1.3969e+00 -8.5846e-02
64 0 +2.398821214e+01 -2.836178786e+01 -2.836178786e+01 -3.5201e-01 -8.5257e-01 +1.9382e-01 +2.4413e-03 +7.5550e-01 +1.8751e+00 -2.7755e-01 -7.2351e-02 +9.1823e-01 -1.4655e+00
69 0 +2.258597190e+01 -2.976402810e+01 -2.976402810e+01 +6.0390e-01 -3.8638e-01 +8.8407e-01 -7.5374e-01 +5.5381e-01 +1.7278e+00 -3.9372e-01 +5.7537e-01 +1.2751e+00 -5.3567e-01
70 0 +1.243395578e+01 -3.991604422e+01 -3.991604422e+01 -2.3845e-01 +1.0202e-01 +1.2124e+00 -1.2278e+00 +1.8565e+00 +2.0113e+00 -1.3964e+00 -2.6729e-01 +1.9835e+00 +3.1329e-01
89 0 +9.763638046e+00 -4.258636195e+01 -4.258636195e+01 +7.7233e-01 -8.7441e-01 +5.0787e-02 -1.5150e+00 +1.9205e+00 +2.7607e+00 -1.6300e+00 -5.2964e-02 +1.8745e+00 -8.8726e-02
90 0 +6.061884418e+00 -4.628811558e+01 -4.628811558e+01 +4.7537e-01 +4.1064e-01 +1.8010e+00 -1.8390e+00 +4.0900e-01 +2.4270e+00 -2.0037e+00 +6.1923e-01 +2.1567e+00 -3.4362e-01
112 0 +5.012503894e+00 -4.733749611e+01 -4.733749611e+01 +2.3058e+00 -1.3741e+00 +1.7858e+00 -2.2075e+00 +1.3023e+00 +3.6097e+00 -3.8981e+00 +2.4865e-01 +3.3282e+00 +4.6359e-02
113 0 +4.652750734e+00 -4.769724927e+01 -4.769724927e+01 +1.7097e+00 -7.5580e-01 +8.8162e-01 -1.3859e+00 -9.7231e-02 +3.2000e+00 -3.8580e+00 -1.2298e+00 +1.5181e+00 -7.9267e-02
124 0 +4.544065320e+00 -4.780593468e+01 -4.780593468e+01 +1.9442e+00 -4.1172e-01 +7.1952e-01 -3.0742e+00 +4.0514e-01 +2.9621e+00 -5.5169e+00 -9.4905e-01 +2.8534e+00 -1.3820e+00
125 0 +4.312732921e+00 -4.803726708e+01 -4.803726708e+01 +9.6457e-01 +2.2071e-01 +2.0171e+00 -1.4808e+00 -3.3819e-02 +5.0546e+00 -4.3057e+00 +1.5146e-01 +3.2482e+00 -2.1634e+00
185 0 +4.127417493e+00 -4.822258251e+01 -4.822258251e+01 +6.5696e-01 +3.3830e-01 +8.3686e-01 -1.1874e+00 +3.1141e-01 +4.5434e+00 -2.9015e+00 -1.1636e+00 +2.3105e+00 -8.8406e-01
209 0 +2.985568884e+00 -4.936443112e+01 -4.936443112e+01 +2.5844e-01 +1.7826e-01 +8.1529e-01 -1.6912e+00 -1.3179e+00 +4.0899e+00 -3.1965e+00 -2.6028e-01 +3.7462e+00 -1.3236e+00
216 0 +2.834794943e+00 -4.951520506e+01 -4.951520506e+01 +8.9560e-01 +3.0252e-02 +1.5398e+00 -1.7455e+00 -1.2238e+00 +3.9285e+00 -3.2549e+00 -1.1516e+00 +3.6050e+00 -1.3668e+00
227 0 +2.617572180e+00 -4.973242782e+01 -4.973242782e+01 -5.9878e-02 -3.4475e-01 +1.4536e+00 -1.9511e+00 -1.3590e+00 +3.1233e+00 -3.4674e+00 -1.1450e+00 +3.8350e+00 -1.1969e+00
231 0 +2.463108705e+00 -4.988689130e+01 -4.988689130e+01 +7.9417e-01 -1.0900e+00 +1.5927e+00 -1.5040e+00 -1.1798e+00 +3.8498e+00 -4.1536e+00 -1.3672e+00 +3.4606e+00 -1.7449e+00
246 0 +1.629226970e+00 -5.072077303e+01 -5.072077303e+01 -2.0733e-01 -7.3280e-01 +1.5022e+00 -1.7213e+00 -1.3762e+00 +3.2661e+00 -3.7872e+00 -8.9838e-01 +3.4441e+00 -1.7755e+00
260 0 +1.545513173e+00 -5.080448683e+01 -5.080448683e+01 -2.3145e-01 -1.0875e+00 +1.5752e+00 -1.7159e+00 -1.4859e+00 +4.0724e+00 -3.7023e+00 -9.7213e-01 +3.1025e+00 -1.4105e+00
270 0 +1.440330033e+00 -5.090966997e+01 -5.090966997e+01 +4.2079e-02 -1.5161e+00 +2.1386e+00 -1.8071e+00 -1.5608e+00 +4.7009e+00 -4.3196e+00 +4.8942e-02 +3.5279e+00 -1.7391e+00
276 0 +1.119604309e+00 -5.123039569e+01 -5.123039569e+01 +1.1195e-01 -1.6652e+00 +2.2093e+00 -2.1706e+00 -1.4493e+00 +4.0392e+00 -4.1349e+00 -5.8867e-01 +3.2263e+00 -1.5062e+00
300 0 +7.689006592e-01 -5.158109934e+01 -5.158109934e+01 -8.9723e-01 -1.5364e+00 +2.2264e+00 -2.2073e+00 -1.4649e+00 +3.4028e+00 -3.8207e+00 -1.7915e-01 +3.9343e+00 -2.0603e+00
302 0 +7.162158836e-01 -5.163378412e+01 -5.163378412e+01 -5.0106e-01 -1.1545e+00 +2.0899e+00 -1.9161e+00 -1.1747e+00 +4.0925e+00 -3.7497e+00 -2.4601e-01 +3.0266e+00 -1.9663e+00
316 0 +6.625375482e-01 -5.168746245e+01 -5.168746245e+01 -8.0610e-01 -9.4394e-01 +2.2630e+00 -1.9161e+00 -1.8165e+00 +4.6399e+00 -4.2951e+00 +1.2710e-01 +2.7912e+00 -2.1253e+00
321 0 +5.022456342e-01 -5.184775437e+01 -5.184775437e+01 -5.8496e-01 -8.3583e-01 +2.3006e+00 -2.3602e+00 -1.8345e+00 +3.9111e+00 -4.0585e+00 -1.5254e-01 +3.0148e+00 -1.8857e+00
327 0 +4.005549485e-01 -5.194944505e+01 -5.194944505e+01 -1.0007e+00 -1.6293e+00 +1.9815e+00 -1.9478e+00 -1.4947e+00 +3.7270e+00 -4.0939e+00 -4.9551e-02 +3.3408e+00 -1.8142e+00
335 0 +3.521784338e-01 -5.199782157e+01 -5.199782157e+01 -8.3821e-01 -1.6739e+00 +1.9969e+00 -2.3091e+00 -1.8393e+00 +3.7268e+00 -3.7164e+00 +6.3498e-04 +2.6499e+00 -1.2324e+00
357 0 +2.039019751e-01 -5.214609802e+01 -5.214609802e+01 -8.5124e-01 -1.3885e+00 +2.3011e+00 -2.2368e+00 -1.4415e+00 +3.8372e+00 -3.8744e+00 -2.0836e-01 +3.0484e+00 -1.7480e+00
368 0 +1.961419536e-01 -5.215385805e+01 -5.215385805e+01 -8.8629e-01 -1.4400e+00 +2.2869e+00 -1.9454e+00 -1.5246e+00 +3.5652e+00 -3.5777e+00 +2.4510e-02 +2.3999e+00 -1.7036e+00
380 0 +1.589839396e-01 -5.219101606e+01 -5.219101606e+01 -8.4543e-01 -1.2832e+00 +2.7739e+00 -2.2375e+00 -1.5422e+00 +4.0242e+00 -4.0221e+00 +1.4056e-01 +2.8729e+00 -1.9575e+00
402 0 +1.284539568e-01 -5.222154604e+01 -5.222154604e+01 -8.3787e-01 -1.1764e+00 +2.5647e+00 -2.3243e+00 -1.5349e+00 +3.4053e+00 -3.5032e+00 -9.7609e-02 +2.5782e+00 -1.8884e+00
408 0 +1.074901221e-01 -5.224250988e+01 -5.224250988e+01 -7.7359e-01 -1.3056e+00 +2.4115e+00 -2.2996e+00 -1.5344e+00 +3.6612e+00 -3.9995e+00 -1.1167e-01 +2.7106e+00 -1.8548e+00
411 0 +5.224419293e-02 -5.229775581e+01 -5.229775581e+01 -9.0531e-01 -1.2117e+00 +2.5854e+00 -2.3592e+00 -1.4899e+00 +3.4741e+00 -3.8187e+00 -6.5454e-02 +2.7489e+00 -1.8758e+00
452 0 +4.963897235e-02 -5.230036103e+01 -5.230036103e+01 -8.7440e-01 -1.3424e+00 +2.6062e+00 -2.3018e+00 -1.6411e+00 +3.5178e+00 -3.9038e+00 -1.6336e-01 +2.5989e+00 -1.6896e+00
457 0 +3.080052383e-02 -5.231919948e+01 -5.231919948e+01 -8.3776e-01 -1.2181e+00 +2.5569e+00 -2.3772e+00 -1.6037e+00 +3.6827e+00 -3.9975e+00 +5.2257e-02 +2.7007e+00 -1.7575e+00
461 0 +2.843228726e-02 -5.232156771e+01 -5.232156771e+01 -8.2979e-01 -1.2714e+00 +2.5461e+00 -2.3841e+00 -1.6499e+00 +3.5517e+00 -3.9750e+00 -3.2207e-02 +2.6783e+00 -1.6486e+00
493 0 +2.813294133e-02 -5.232186706e+01 -5.232186706e+01 -8.4048e-01 -1.3284e+00 +2.4720e+00 -2.4127e+00 -1.5704e+00 +3.5864e+00 -3.8848e+00 -4.0319e-02 +2.7021e+00 -1.6570e+00
496 0 +2.256999781e-02 -5.232743000e+01 -5.232743000e+01 -8.4800e-01 -1.3027e+00 +2.5802e+00 -2.4195e+00 -1.5839e+00 +3.5649e+00 -3.9456e+00 -1.0961e-01 +2.7450e+00 -1.6350e+00
