% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.027739175e+02 +9.957139175e+02 +9.957139175e+02 +7.1570e-02 +6.7609e-02 -1.0974e-01 -2.1011e-01 -4.6978e-01 -3.2394e-01 +1.8444e-01 -2.8342e-03 +4.2308e-03 +2.3710e-01
2 0 +7.174389752e+02 +8.103789752e+02 +8.103789752e+02 +1.3871e-01 +2.9257e-01 +3.7173e-03 -7.7749e-02 -9.3299e-02 +6.1335e-01 +6.1439e-01 -3.4951e-01 +6.9746e-01 +9.8786e-02
3 0 +6.676212885e+02 +7.605612885e+02 +7.605612885e+02 +2.4478e-01 +1.6101e-01 -1.0420e-01 +1.5106e-01 -3.5870e-01 +1.1577e-01 -2.0314e-01 +5.7877e-01 +5.1639e-02 +2.7026e-01
8 0 +6.297243397e+02 +7.226643397e+02 +7.226643397e+02 +2.2561e-01 -5.2764e-01 +2.6245e-01 +1.4673e-01 +8.4748e-02 +3.2997e-01 +1.5222e-01 -3.5323e-01 +2.8154e-01 -2.9091e-01
11 0 +5.350038480e+02 +6.279438480e+02 +6.279438480e+02 +4.0590e-01 -6.3386e-01 +3.5785e-02 +5.5371e-01 -1.6804e-01 +5.7094e-01 -4.2401e-01 -3.3064e-01 +9.3678e-01 +1.3909e-01
23 0 +5.030395380e+02 +5.959795380e+02 +5.959795380e+02 +3.1442e-01 -3.7589e-01 -2.4493e-01 +5.4962e-01 -5.5206e-02 +7.9478e-01 -4.3377e-01 +1.1525e-01 +5.8419e-01 +2.5101e-01
35 0 +4.361583005e+02 +5.290983005e+02 +5.290983005e+02 +4.9394e-01 -6.6578e-01 -3.6419e-01 +8.8796e-01 +9.3468e-01 +3.3248e-01 -1.5902e-01 +4.4330e-01 +8.1668e-01 +3.1094e-01
43 0 +3.324863541e+02 +4.254263541e+02 +4.254263541e+02 +3.0334e-01 -4.4415e-02 -2.7595e-01 +9.3754e-01 +7.5463e-01 +6.8836e-01 +2.5556e-01 +5.0944e-01 +1.1820e+00 -1.9409e-01
54 0 +3.253044804e+02 +4.182444804e+02 +4.182444804e+02 +1.5139e-01 -5.8321e-01 -8.4799e-01 +1.8901e+00 +2.9389e-01 +1.0428e+00 +9.1095e-02 +1.7377e-01 +1.4373e+00 +2.2123e-01
57 0 +2.278538522e+02 +3.207938522e+02 +3.207938522e+02 +1.1887e-01 -5.7425e-01 -5.9027e-02 +1.4897e+00 +6.7581e-01 +1.4745e+00 -6.8908e-01 -2.9368e-01 +1.0434e+00 -4.5049e-01
65 0 +2.185845894e+02 +3.115245894e+02 +3.115245894e+02 +7.7991e-01 -1.0409e+00 -5.3431e-01 +1.5634e+00 +1.0483e+00 +1.0821e+00 -4.4535e-01 -1.2231e-01 +1.5076e+00 -2.2380e-01
