% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.024928259e+03 +5.628382591e+02 +5.628382591e+02 +3.3257e-04 -8.6863e-02 -3.3482e-01 -3.8649e-03 -1.1351e-01 -1.4434e-01 -4.5521e-01 -1.4726e-01 -7.2206e-02 -1.9439e-01 +1.9077e-01 +5.2205e-01 +8.9007e-02 +2.1226e-01 +5.4686e-01 +1.2924e-01 +4.6284e-01 -2.7023e-01 -4.1139e-02 +3.8929e-01
3 0 +9.528621133e+02 +4.907721133e+02 +4.907721133e+02 -1.9694e-01 -1.6877e-02 -1.4997e-01 +1.3093e-01 -1.1275e-01 -2.7692e-01 +5.7518e-01 -4.5092e-02 -1.9162e-01 +2.4744e-01 -3.6326e-01 -1.5103e-01 -2.1058e-01 -5.9230e-01 -7.9675e-01 -1.7305e-02 -1.9686e-01 -1.9852e-01 +2.3081e-01 -2.6971e-01
5 0 +9.235959777e+02 +4.615059777e+02 +4.615059777e+02 -1.3975e-01 -8.3232e-02 +1.0650e-02 +2.5447e-01 +4.8900e-02 +3.6259e-01 +1.5076e-01 -4.7515e-01 +3.0692e-01 -1.9591e-01 +1.6112e-01 -2.3932e-03 +2.7744e-01 +1.3983e-02 +4.2607e-02 -4.9612e-01 +4.1041e-01 +7.5322e-03 -1.1865e-01 +3.8533e-01
7 0 +8.467878258e+02 +3.846978258e+02 +3.846978258e+02 -1.2053e-01 +5.8210e-01 -3.7332e-01 +2.8180e-01 -7.2243e-02 +8.1243e-02 -3.2867e-01 +7.2042e-01 -8.3975e-02 +6.0925e-01 -2.4582e-02 -3.6560e-01 -2.4207e-01 +3.9543e-01 -1.7360e-01 +2.4617e-02 +4.1879e-01 +3.2458e-01 -3.0498e-01 -8.7604e-02
13 0 +7.863830953e+02 +3.242930953e+02 +3.242930953e+02 -2.7037e-01 +3.2055e-01 -2.6212e-01 +5.1106e-01 -7.1485e-02 +1.0646e+00 -3.7500e-01 +3.8557e-01 +4.4974e-01 +3.4471e-01 -3.0390e-01 -6.5124e-01 -1.7437e-01 +1.4826e-01 +3.1566e-01 -3.9697e-01 +4.2598e-01 +3.7650e-01 -2.4024e-01 -1.1087e-01
30 0 +7.649902976e+02 +3.029002976e+02 +3.029002976e+02 +5.5958e-02 -5.7812e-01 -1.4401e+00 -3.0887e-01 +2.3150e-01 +5.7798e-01 +9.7044e-02 -1.8896e-01 +8.2050e-01 +6.5320e-01 +8.7742e-02 -1.8455e-01 +3.2756e-01 +2.3638e-01 +3.1262e-01 -8.7771e-01 +6.2947e-02 -1.4225e-01 -2.2195e-01 +3.3229e-01
49 0 +6.849243571e+02 +2.228343571e+02 +2.228343571e+02 -5.1637e-01 -5.5067e-01 -9.2512e-01 +9.5244e-01 -6.4803e-02 +5.3692e-01 -4.8124e-02 +7.3748e-01 +6.7062e-01 +5.9151e-01 +5.1448e-01 -3.3332e-01 -2.2764e-02 +1.5845e-01 +2.3092e-01 -7.7375e-01 -3.4548e-01 +4.5175e-01 -9.0079e-01 +3.7740e-01
63 0 +6.514958893e+02 +1.894058893e+02 +1.894058893e+02 -1.0088e-01 +1.5361e-01 -1.3125e+00 +5.3015e-01 +3.8104e-02 +5.5926e-01 +4.4176e-03 +5.5292e-01 +4.3219e-01 +1.2091e+00 +1.4072e-01 -8.6660e-01 -2.6813e-01 -1.5921e-01 -5.8793e-01 -9.3901e-01 -2.3673e-01 +4.9523e-01 -8.1193e-01 +4.3160e-01
84 0 +6.135875111e+02 +1.514975111e+02 +1.514975111e+02 +1.9327e-02 -1.6133e-01 -1.5223e+00 +8.8592e-01 +2.0036e-02 -9.1786e-02 -2.9355e-01 +7.1795e-01 +9.6556e-02 +9.7426e-01 -1.6163e-01 -7.4754e-01 +4.8746e-02 +1.9205e-01 -5.7595e-01 -1.1709e+00 +4.2956e-02 +4.6146e-01 -8.1029e-01 +3.4185e-01
96 0 +5.846548977e+02 +1.225648977e+02 +1.225648977e+02 -1.9411e-01 +4.9831e-01 -1.5192e+00 +8.1620e-01 +1.1056e-01 +2.1253e-01 +6.8731e-01 +4.8840e-01 +2.8021e-01 +1.9107e+00 +1.0553e-01 -1.2240e+00 -1.9051e-01 -6.4638e-01 -2.4446e-01 -1.8125e+00 +3.7445e-01 +6.8399e-01 -5.1698e-01 +8.1914e-01
