% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.346826827e+02 +1.725926827e+02 +1.725926827e+02 +2.7361e-02 +3.2739e-01 -5.8409e-01 -4.1591e-01 -6.8895e-01 +7.2296e-01 +5.1836e-01 +6.6138e-01 +2.3845e-01 +2.9293e-01 -3.5504e-01 +5.7492e-01 -3.3701e-01 -1.9922e-01 -1.1351e-01 -2.3749e-01 +2.5787e-01 -6.9240e-02 -1.9699e-02 -6.2594e-02
30 0 +6.218642785e+02 +1.597742785e+02 +1.597742785e+02 +2.6016e-01 -1.4893e-01 -6.6229e-02 -1.8751e-02 -2.3970e-01 -2.7077e-01 +6.3528e-01 -2.0053e-01 -1.9712e-01 -8.8756e-02 +5.0701e-02 -1.5599e-01 -5.0835e-02 -5.6431e-01 +2.8161e-01 +3.0978e-01 -2.1318e-02 +4.0276e-02 +7.7087e-02 +7.1223e-01
34 0 +6.136354770e+02 +1.515454770e+02 +1.515454770e+02 +1.6469e-01 +1.8486e-01 -1.4710e-01 -1.0435e-01 -9.3768e-01 -1.7703e-02 +2.3570e-01 +5.6441e-02 -1.6919e-01 +4.3073e-01 -9.4668e-02 +2.8708e-01 -4.5409e-02 -4.0033e-01 +1.8636e-01 +8.9043e-02 +5.6426e-02 -3.2924e-01 +3.9029e-02 +9.9297e-02
42 0 +5.711811685e+02 +1.090911685e+02 +1.090911685e+02 -1.9772e-02 -5.0575e-01 +2.5468e-01 -1.2522e-01 -1.2433e-01 +5.3842e-02 -2.3458e-01 -4.5527e-01 +8.6747e-03 +7.9484e-02 +1.9786e-01 -5.0074e-01 -7.5398e-02 -4.3109e-01 -2.0945e-01 -7.6539e-02 -3.4772e-02 -2.1583e-01 +1.1400e-01 +8.4131e-01
87 0 +5.523297762e+02 +9.023977622e+01 +9.023977622e+01 +2.9217e-01 +1.6149e-01 -2.0559e-01 +8.3111e-02 +1.9598e-01 -1.8424e-02 +3.1680e-03 -1.4313e-01 -4.3295e-03 +5.7527e-01 +4.2711e-01 -4.7509e-01 -2.7542e-01 -1.0642e+00 -9.0999e-01 -5.3298e-01 +3.0463e-01 -5.5870e-01 +3.1324e-01 +4.5415e-01
126 0 +5.315028094e+02 +6.941280939e+01 +6.941280939e+01 +2.8614e-01 -4.5681e-01 -2.9259e-01 -1.4224e-01 -1.7100e-01 -1.9135e-01 -1.5138e-01 +8.8944e-02 -6.9865e-02 +1.8255e-01 -1.1937e-02 -9.0410e-01 -8.9888e-02 -1.5667e+00 -5.9762e-01 -9.0066e-01 -2.7921e-01 -2.6593e-01 +7.1055e-01 +7.4438e-01
147 0 +5.229774749e+02 +6.088747494e+01 +6.088747494e+01 +5.5029e-01 -9.5136e-01 -7.7905e-01 -2.0429e-01 -1.4458e-01 +5.9137e-01 -4.5208e-01 +7.2577e-01 -1.4706e-01 +7.2036e-01 +4.4918e-01 -1.1173e+00 -8.1322e-01 -1.4763e+00 -4.1937e-01 -5.4215e-01 -8.9707e-01 -5.4966e-01 +8.8193e-01 +1.1215e+00
166 0 +5.101133369e+02 +4.802333688e+01 +4.802333688e+01 +2.3710e-01 -3.8117e-01 -5.3600e-01 -8.3124e-02 +1.2005e-01 +7.7358e-02 -2.9886e-01 +8.2627e-02 -2.3157e-01 +8.1335e-01 +9.1604e-01 -1.1129e+00 -3.5599e-01 -1.4252e+00 -3.2950e-01 -3.1947e-01 -2.3464e-01 -3.8597e-01 +1.2875e+00 +1.2778e+00
179 0 +4.833278001e+02 +2.123780010e+01 +2.123780010e+01 +5.1081e-01 -5.2365e-01 -4.8286e-01 +6.8099e-02 -3.4787e-01 -1.4149e-01 -4.5540e-01 -6.9239e-02 -5.1016e-01 +7.4763e-02 +3.6076e-01 -7.9701e-01 -6.5499e-01 -1.1394e+00 -6.7588e-01 -6.3801e-01 -6.2650e-02 -2.6248e-01 +1.2501e+00 +1.3147e+00
188 0 +4.735607443e+02 +1.147074434e+01 +1.147074434e+01 +6.4531e-01 -5.7575e-01 -4.8697e-01 -9.5711e-02 -2.4579e-01 -2.2461e-01 -4.2863e-01 -3.9897e-02 -1.0055e-01 +1.7530e-01 +2.6668e-01 -3.9916e-01 -5.7921e-01 -1.5419e+00 -6.1548e-01 -9.2496e-01 +3.2177e-01 -2.2095e-01 +1.6486e+00 +1.4472e+00
189 0 +4.601033129e+02 -1.986687116e+00 -1.986687116e+00 -5.1960e-02 -1.2143e-01 -9.2200e-01 -4.9647e-02 -1.9047e-01 -1.7615e-01 -2.4401e-01 +3.3988e-02 -2.3692e-01 +6.3502e-01 +4.8766e-01 -5.8145e-01 -5.0613e-01 -1.5860e+00 -8.2160e-01 -6.9381e-01 -8.4694e-02 +7.6207e-03 +1.2268e+00 +1.2583e+00
226 0 +4.570646665e+02 -5.025333538e+00 -5.025333538e+00 -1.6944e-01 +4.7359e-01 -5.6654e-01 -3.1846e-02 -2.2493e-01 +1.2675e-01 -1.2374e-02 +6.7526e-01 +5.5316e-01 +7.1829e-01 +7.8418e-01 -4.0048e-01 -8.1087e-01 -5.0481e-01 -4.9709e-01 -1.2234e+00 +1.3057e-02 +2.3646e-02 +1.5380e+00 +1.0986e+00
231 0 +4.092113227e+02 -5.287867732e+01 -5.287867732e+01 +1.4449e-01 +6.2448e-01 -3.1254e-01 -1.8407e-01 -6.7347e-01 +6.3425e-01 -1.3976e-01 +1.7786e-03 +6.4937e-02 +7.1859e-01 +4.4558e-01 -4.9660e-01 -4.4194e-01 -9.8592e-01 -2.8715e-01 -1.1986e+00 +1.8292e-02 +4.2115e-01 +1.4479e+00 +1.4872e+00
