% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.511855258e+04 +1.457205258e+04 +1.457205258e+04 -9.6806e-02 +1.3362e-02 -1.6238e-01 +3.4641e-01 +3.6376e-01 -3.4864e-03 -2.0609e-01 +1.8059e-01 +9.5848e-02 -4.6195e-01
2 0 +4.770323311e+03 +4.223823311e+03 +4.223823311e+03 +3.6726e-01 -5.6625e-01 -5.2023e-02 -6.0199e-01 +6.3915e-01 -3.2014e-01 +3.2396e-02 +1.6646e-01 -1.0163e+00 -2.1831e-02
11 0 +3.696128521e+03 +3.149628521e+03 +3.149628521e+03 +8.5639e-02 -4.8270e-02 -1.4252e-01 +1.7340e-01 +5.0197e-01 +1.1374e-01 -1.9982e-01 +7.6054e-01 -4.4678e-01 +1.8434e-01
22 0 +2.865747642e+03 +2.319247642e+03 +2.319247642e+03 +7.3240e-01 +8.3003e-01 +2.9221e-02 +5.7578e-01 +7.9530e-01 -2.0882e-01 +9.3185e-02 +5.1133e-01 -9.4698e-01 +2.0301e-01
30 0 +2.562827115e+03 +2.016327115e+03 +2.016327115e+03 +5.6923e-01 -1.5212e-01 -8.3374e-01 +9.3755e-02 +1.0166e+00 -5.8853e-02 -1.8083e-01 +1.0347e+00 -4.4369e-01 +3.2888e-01
33 0 +4.716517167e+02 -7.484828332e+01 -7.484828332e+01 +7.1406e-01 +1.0189e-01 -3.9684e-01 -1.3263e-01 +1.4637e+00 +2.4593e-01 -8.3540e-01 +6.8658e-01 -4.8136e-01 +8.7158e-01
53 0 +4.140329714e+02 -1.324670286e+02 -1.324670286e+02 +6.6157e-01 +3.5499e-01 -1.1998e+00 -5.1385e-01 +1.2236e+00 +1.8799e-01 -7.6728e-01 +9.4145e-01 -1.2277e+00 +5.5995e-01
62 0 +4.375805080e+00 -5.421241949e+02 -5.421241949e+02 +7.7519e-01 +2.9184e-02 +3.5578e-01 -9.0187e-03 +2.4389e+00 -2.7566e-01 -7.6082e-01 +7.6884e-01 -1.3958e+00 +1.0845e+00
85 0 +4.196470480e+00 -5.423035295e+02 -5.423035295e+02 +7.9112e-01 -4.4455e-01 -8.4503e-01 -7.6091e-01 +2.0416e+00 -1.6868e-01 -9.7131e-01 +1.6355e+00 -2.0449e+00 +1.4643e+00
93 0 +4.141597423e+00 -5.423584026e+02 -5.423584026e+02 +1.5311e+00 -4.7397e-03 -6.1822e-01 -3.0334e-01 +1.6906e+00 -1.3919e-01 -1.8430e+00 +9.9296e-01 -1.7275e+00 +1.1677e+00
105 0 +2.968677795e+00 -5.435313222e+02 -5.435313222e+02 +1.4951e+00 -1.3385e-01 -1.9227e-01 -3.1690e-01 +9.8702e-01 -8.2715e-01 -1.6196e+00 +1.3090e+00 -2.2054e+00 +1.2742e+00
193 0 +2.766063651e+00 -5.437339363e+02 -5.437339363e+02 -2.3630e-02 -4.9918e-01 +7.8220e-01 -6.2369e-01 +8.4424e-01 -1.8074e+00 -1.2195e+00 +1.6626e+00 -2.2246e+00 +2.1086e+00
357 0 +2.616289775e+00 -5.438837102e+02 -5.438837102e+02 +4.2000e-01 -4.2830e-01 +6.5795e-01 -1.5399e-02 +1.1038e+00 -1.7750e+00 -1.1859e+00 +1.2364e+00 -2.2878e+00 +1.7211e+00
433 0 +2.492003753e+00 -5.440079962e+02 -5.440079962e+02 +4.8314e-01 -4.1688e-01 +6.0973e-01 +7.5146e-03 +1.2916e+00 -1.7186e+00 -1.1307e+00 +1.2306e+00 -2.3440e+00 +1.7064e+00
474 0 +2.423845872e+00 -5.440761541e+02 -5.440761541e+02 +5.6054e-01 -4.1488e-01 +6.2491e-01 -4.8002e-02 +1.3336e+00 -1.7313e+00 -1.1567e+00 +1.2377e+00 -2.3359e+00 +1.7039e+00
535 0 +2.390080446e+00 -5.441099196e+02 -5.441099196e+02 +6.1282e-01 -4.2875e-01 +6.1657e-01 +1.0685e-02 +1.3042e+00 -1.7270e+00 -1.1850e+00 +1.2388e+00 -2.3199e+00 +1.6994e+00
1000 0 +2.349343718e+00 -5.441506563e+02 -5.441506563e+02 +6.2260e-01 -3.9788e-01 +6.1921e-01 -1.0744e-02 +1.2895e+00 -1.7360e+00 -1.1600e+00 +1.2264e+00 -2.3242e+00 +1.7065e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.558828258e+04 +1.658828258e+04 +1.658828258e+04 +2.7079e-01 +3.0951e-01 -1.9909e-01 -3.6980e-03 -3.3635e-01 -8.5517e-02 +2.8363e-01 -1.6812e-01 +9.3631e-02 +2.3047e-01
2 0 +9.016176965e+03 +1.001617697e+04 +1.001617697e+04 -3.1225e-01 -1.8345e-01 +1.3979e-01 -1.9586e-01 -8.9896e-02 +5.6633e-01 -3.7461e-01 +3.1798e-02 +1.6444e-01 -2.0344e-01
4 0 +8.871412540e+03 +9.871412540e+03 +9.871412540e+03 -2.3269e-01 -1.6432e-01 +1.5994e-01 -5.2570e-01 +1.1935e-01 +9.4856e-02 -1.4173e-01 +4.0854e-01 +9.4058e-02 -2.4453e-02
5 0 +6.780274472e+03 +7.780274472e+03 +7.780274472e+03 +3.3793e-01 +6.1005e-02 -3.6436e-01 -1.1347e-02 +2.9271e-01 -7.7798e-02 -2.2423e-01 -6.8709e-02 -9.3110e-02 -3.5967e-01
11 0 +5.570556808e+03 +6.570556808e+03 +6.570556808e+03 -1.8590e-01 +2.7716e-02 -3.3650e-01 -5.0594e-01 +6.5026e-01 -2.8047e-02 -1.2439e-01 -1.0762e-01 -2.7370e-01 -4.6933e-01
12 0 +2.488254255e+03 +3.488254255e+03 +3.488254255e+03 +5.8546e-01 -9.2142e-02 -4.7650e-01 -1.3500e-01 +2.8224e-01 -2.5499e-01 -6.6582e-01 +2.6417e-01 -2.0611e-01 -8.5497e-01
31 0 +1.825429969e+03 +2.825429969e+03 +2.825429969e+03 -2.1302e-01 -1.3395e-01 +7.7413e-02 +7.6796e-02 +1.2152e-01 +2.1026e-01 -9.0885e-02 +3.2446e-01 -3.5341e-01 -8.1570e-01
36 0 +7.567221244e+02 +1.756722124e+03 +1.756722124e+03 +1.2551e-01 +1.0692e-02 -4.3558e-02 -4.8125e-01 +7.0039e-01 -2.0340e-01 -5.6427e-01 +6.8124e-01 -6.9028e-01 -1.2402e+00
44 0 +6.112137323e+02 +1.611213732e+03 +1.611213732e+03 +1.5855e-01 -3.0959e-01 +1.7299e-01 +4.1911e-02 +5.2183e-01 +1.0674e-01 -6.0692e-01 +5.4063e-01 -5.1139e-01 -9.9913e-01
