% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.087743847e+01 +1.222274385e+02 +1.222274385e+02 +2.7361e-02 +3.2739e-01 -5.8409e-01 -4.1591e-01 -6.8895e-01 +7.2296e-01 +5.1836e-01 +6.6138e-01 +2.3845e-01 +2.9293e-01 -3.5504e-01 +5.7492e-01 -3.3701e-01 -1.9922e-01 -1.1351e-01 -2.3749e-01 +2.5787e-01 -6.9240e-02 -1.9699e-02 -6.2594e-02
13 0 +3.859866881e+01 +1.099486688e+02 +1.099486688e+02 -5.3677e-01 -5.1478e-02 -3.5639e-01 -1.8256e-01 -3.4518e-01 -4.4178e-03 +1.1964e-03 +2.8285e-01 -2.0900e-01 -2.2620e-01 -3.7861e-01 -3.7024e-01 -7.1857e-01 +2.3444e-01 +8.9026e-02 -1.6274e-01 -1.8638e-01 +2.2314e-01 -3.9721e-01 -2.2459e-01
41 0 +3.178291114e+01 +1.031329111e+02 +1.031329111e+02 -1.3784e-01 -3.1128e-01 +3.7227e-01 -2.7950e-01 -2.8748e-01 -2.6343e-01 +6.5604e-01 +9.7863e-01 -2.0378e-02 -4.6501e-01 -1.8980e-01 -7.7185e-01 -8.3175e-01 +6.8704e-02 -5.4064e-02 +4.4224e-02 -6.9281e-01 +1.5691e-01 -1.3431e-01 -6.1151e-01
86 0 +2.824211806e+01 +9.959211806e+01 +9.959211806e+01 -2.5556e-01 +2.6515e-01 -6.2693e-01 -3.2506e-01 -6.0983e-02 +2.3709e-01 +3.3392e-01 +9.2011e-01 -3.5097e-02 -4.6509e-01 +1.8973e-01 +4.0402e-03 -3.1240e-01 +5.0899e-01 -2.3142e-01 +2.6356e-01 -1.7386e-01 +2.6539e-02 +1.1078e+00 -1.1557e+00
132 0 +2.186688071e+01 +9.321688071e+01 +9.321688071e+01 +3.1664e-01 -1.9511e-01 +2.6319e-01 -5.8601e-01 +1.3714e-01 +9.4049e-02 -6.2870e-01 +1.1491e+00 -2.7233e-01 -2.1706e-01 -6.0427e-02 +8.8475e-02 -8.8378e-02 +4.2196e-01 -5.7130e-01 -1.2164e-01 -5.4146e-02 -2.0438e-01 +6.9691e-01 -8.3483e-01
144 0 +1.686467130e+01 +8.821467130e+01 +8.821467130e+01 -6.0762e-02 -2.5380e-01 +1.3378e-01 -6.0974e-01 -2.4006e-01 +4.8596e-02 -2.7286e-01 +1.2111e+00 -2.9492e-01 +8.3339e-02 +1.8851e-02 +4.2060e-01 -3.8262e-01 +7.7305e-01 -5.2376e-01 +7.2548e-01 +5.2808e-01 -4.9100e-02 +9.2517e-01 -6.3490e-01
261 0 +1.422631098e+01 +8.557631098e+01 +8.557631098e+01 -8.6081e-02 -2.4625e-02 +2.2358e-01 -1.1974e+00 -2.3606e-01 +6.0905e-01 -4.4970e-01 +1.4030e+00 +3.3518e-02 +7.7777e-02 -1.9306e-01 +8.6746e-01 +2.6496e-01 +3.0312e-01 -7.4927e-01 +6.0106e-01 +4.9196e-01 -3.7775e-01 +7.7899e-01 +4.9972e-01
373 0 +1.368198834e+01 +8.503198834e+01 +8.503198834e+01 -2.2353e-01 +2.5523e-01 +3.8972e-01 -1.6676e+00 -5.9181e-01 +6.6077e-01 -2.4009e-01 +1.3918e+00 +9.1165e-02 -1.1099e-01 -3.1129e-01 +7.9970e-01 +8.8108e-01 +2.7935e-01 -6.7533e-01 +8.7909e-01 +5.5131e-01 -2.4607e-01 +8.7715e-01 +4.3325e-01
388 0 +1.093587085e+01 +8.228587085e+01 +8.228587085e+01 -3.5520e-01 +1.3524e-02 +5.5716e-01 -1.2194e+00 -3.2665e-01 +1.3532e-01 -1.9494e-01 +1.3912e+00 +6.8456e-02 -1.1731e-01 -4.8448e-02 +5.1735e-01 +6.1390e-01 +3.3232e-01 -6.4600e-01 +1.0012e+00 +1.1699e-01 -2.7988e-01 +7.6615e-01 +2.3280e-02
490 0 +8.757585771e+00 +8.010758577e+01 +8.010758577e+01 -5.2030e-01 -3.4732e-02 +5.6356e-01 -1.3531e+00 -3.4876e-02 +8.6771e-02 -2.6184e-02 +1.8599e+00 +2.1466e-01 +8.8776e-02 -9.8603e-02 +4.2332e-01 +2.2496e-01 +3.0782e-01 -5.9813e-01 +9.6165e-01 +1.9243e-01 -5.2366e-01 +8.3954e-01 +3.7840e-01
615 0 +7.941424162e+00 +7.929142416e+01 +7.929142416e+01 -5.4966e-01 +1.5223e-01 +5.7316e-01 -8.6412e-01 -1.8276e-01 +4.7092e-02 +1.6021e-01 +1.6061e+00 +1.3459e-01 -2.2471e-01 +7.7526e-02 +5.7867e-01 +1.3363e-01 +4.5795e-01 -3.8098e-01 +9.8650e-01 -7.7284e-02 -7.3545e-02 +1.3600e+00 +2.2906e-01
706 0 +7.478330764e+00 +7.882833076e+01 +7.882833076e+01 -4.4671e-01 +2.1313e-01 +2.5208e-01 -9.7066e-01 -3.8011e-01 +2.6258e-01 -6.9074e-02 +1.6509e+00 +1.6773e-01 -9.2656e-02 -1.3307e-01 +7.0822e-01 +1.6867e-01 +4.7091e-01 -3.3710e-01 +8.3113e-01 +1.5452e-01 +9.2485e-02 +1.5670e+00 -2.1725e-01
707 0 +6.242518311e+00 +7.759251831e+01 +7.759251831e+01 -5.5734e-01 -2.1604e-02 +3.2713e-01 -9.8206e-01 -3.0826e-01 +2.4899e-01 -3.5965e-02 +1.6365e+00 +2.5125e-01 -1.8223e-01 -2.2114e-01 +7.7351e-01 +1.8758e-01 +4.7749e-01 -4.1553e-01 +7.8590e-01 +2.5791e-01 -1.1606e-02 +1.5075e+00 -1.9914e-01
844 0 +6.055861314e+00 +7.740586131e+01 +7.740586131e+01 -6.2198e-01 +1.6188e-01 +2.5242e-01 -1.1109e+00 -3.8102e-01 +2.2748e-01 +3.3916e-02 +1.7632e+00 +1.9267e-01 -2.1994e-01 -1.5205e-02 +6.7298e-01 +2.7002e-01 +2.2592e-01 -4.6628e-01 +8.3852e-01 +2.4541e-01 +2.2244e-02 +1.4877e+00 -4.0985e-02
848 0 +5.772493500e+00 +7.712249350e+01 +7.712249350e+01 -3.9882e-01 -1.7041e-02 +3.0387e-01 -1.1103e+00 -2.1416e-01 +2.3202e-01 -4.6927e-02 +1.6286e+00 +2.6531e-01 -8.1101e-02 -6.7124e-02 +6.5174e-01 +3.6507e-01 +2.7078e-01 -5.3990e-01 +9.1177e-01 +2.0681e-01 -8.7272e-02 +1.4441e+00 -1.1617e-01
865 0 +5.529990474e+00 +7.687999047e+01 +7.687999047e+01 -4.6223e-01 +6.3208e-02 +2.7519e-01 -1.1811e+00 -2.5031e-01 +3.3182e-01 -6.4428e-02 +1.6446e+00 +3.0009e-01 -1.1783e-01 -3.3863e-02 +6.2675e-01 +3.0292e-01 +3.0116e-01 -6.2914e-01 +8.2346e-01 +9.1920e-02 +6.0836e-02 +1.4056e+00 +1.0930e-02
889 0 +4.557423980e+00 +7.590742398e+01 +7.590742398e+01 -5.0911e-01 +8.2380e-02 +4.5500e-01 -1.1773e+00 -2.2941e-01 +3.1844e-01 -5.4325e-02 +1.6870e+00 +3.6568e-01 -1.3403e-01 +3.3077e-02 +6.5455e-01 +3.1736e-01 +3.7166e-01 -4.7828e-01 +8.9335e-01 +1.4787e-01 -3.5713e-02 +1.3708e+00 -1.1275e-03
931 0 +4.456855781e+00 +7.580685578e+01 +7.580685578e+01 -4.6404e-01 +6.9410e-02 +3.4521e-01 -1.1901e+00 -2.6247e-01 +3.1408e-01 -1.3858e-01 +1.6348e+00 +3.0830e-01 -1.9871e-01 +7.3347e-03 +6.4914e-01 +3.8021e-01 +2.9251e-01 -5.3864e-01 +8.5392e-01 +2.4959e-01 +1.6802e-02 +1.4004e+00 -5.6350e-02
935 0 +4.362762747e+00 +7.571276275e+01 +7.571276275e+01 -4.6891e-01 +7.2181e-02 +3.9102e-01 -1.1127e+00 -2.3793e-01 +2.7370e-01 -2.2207e-02 +1.6674e+00 +3.1325e-01 -2.1001e-01 +2.5462e-02 +7.0333e-01 +3.2531e-01 +3.5442e-01 -4.7114e-01 +8.3997e-01 +1.9003e-01 +6.4207e-02 +1.3271e+00 +2.8254e-02
