% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.713328737e+03 +1.743298737e+03 +1.743298737e+03 +5.3659e-01 +1.3095e-01 +2.8949e-02 -5.5905e-01 -8.3217e-02 -1.0643e-01 -2.4823e-02 -1.8810e-01 -1.3146e-02 -1.4317e-01 -3.9417e-01 +2.6539e-01 +2.6440e-01 +5.1289e-01 +1.5011e-02 -1.2141e-01 -1.6361e-01 -4.6396e-01 +2.9472e-01 -3.3034e-01
13 0 +1.616349248e+03 +1.646319248e+03 +1.646319248e+03 +1.0136e-01 +6.1113e-01 -5.4015e-01 -4.9886e-01 +1.0529e-01 -2.6553e-01 -3.3608e-01 -6.3645e-01 -2.0135e-01 +2.3897e-01 -3.0742e-01 +3.5949e-01 +3.1955e-01 +7.5114e-01 -3.1503e-01 +3.8761e-01 -5.3573e-01 -2.3029e-02 +1.4813e-01 +3.9284e-01
25 0 +1.540934802e+03 +1.570904802e+03 +1.570904802e+03 +7.8386e-01 +4.3844e-01 -4.0721e-01 +2.6718e-01 +5.1411e-01 -1.1702e-01 -5.6458e-01 -3.6762e-01 -6.7207e-01 +3.8942e-02 -4.3841e-02 +7.0810e-02 +1.8178e-01 +8.4090e-01 -1.5630e-01 +9.2289e-02 -1.0251e+00 -1.2205e-01 +4.9282e-02 -3.3125e-01
68 0 +1.511122717e+03 +1.541092717e+03 +1.541092717e+03 +1.1217e+00 -3.4881e-01 -3.0639e-01 -5.0569e-01 +7.9131e-01 +3.7782e-01 -6.2264e-01 -1.1765e-01 -2.9838e-01 +8.7337e-02 -2.5041e-01 +1.0611e-02 +5.6466e-01 +6.1271e-01 +1.4176e-01 +3.5483e-01 -1.0183e+00 -1.2514e-01 +2.1224e-01 -9.7570e-01
80 0 +1.453953407e+03 +1.483923407e+03 +1.483923407e+03 +7.1738e-01 -2.0341e-01 -9.1308e-01 -6.1535e-01 +5.4701e-01 +2.7763e-02 -3.9853e-01 -3.7385e-03 -5.6531e-01 +9.7213e-02 +1.5925e-01 +6.5274e-02 +6.1474e-01 +9.5332e-01 +3.4486e-01 +7.8305e-01 -9.5118e-01 -8.3217e-01 +5.0122e-02 -9.1679e-01
89 0 +1.413499029e+03 +1.443469029e+03 +1.443469029e+03 +8.8311e-01 -1.0045e+00 -9.5620e-01 -5.1441e-01 +6.2664e-01 +6.5067e-02 -7.3237e-01 -4.8703e-01 -6.1119e-01 +2.9045e-01 -1.0635e-01 +3.0033e-01 +2.7152e-01 +7.2190e-01 -1.4660e-01 +1.0047e+00 -1.3320e+00 -2.9815e-01 -3.8566e-02 -1.2835e+00
93 0 +1.398472448e+03 +1.428442448e+03 +1.428442448e+03 +1.2583e+00 -8.1418e-02 -1.4511e+00 +4.1341e-02 +6.2976e-01 +5.1470e-01 -5.2013e-01 +1.7781e-02 -5.2810e-01 +4.1644e-01 +1.4223e-01 +2.2002e-01 +5.4888e-01 +1.2848e+00 -5.3149e-01 +3.1936e-01 -9.9551e-01 -6.8869e-01 -8.3340e-02 -8.3500e-01
101 0 +1.321432149e+03 +1.351402149e+03 +1.351402149e+03 +1.3278e+00 -4.2754e-02 -1.8589e+00 -4.7929e-01 +3.2004e-01 +8.1149e-03 -8.7904e-01 +3.4037e-03 -1.3825e+00 +3.0417e-01 +6.6628e-01 -1.4314e-01 +9.5964e-01 +1.0809e+00 -9.0929e-01 +5.1483e-01 -1.5450e+00 -5.5172e-01 +1.1632e-01 -1.2029e+00
110 0 +1.285408328e+03 +1.315378328e+03 +1.315378328e+03 +1.2764e+00 -1.9465e-01 -1.4163e+00 -1.7856e-01 +6.4500e-01 +3.3678e-01 -6.7858e-01 -2.8826e-01 -1.3204e+00 +2.6806e-01 +2.0113e-01 -1.3958e-01 +1.1872e+00 +1.0201e+00 -8.1968e-01 +6.5741e-01 -2.0390e+00 -5.4392e-01 +1.4817e-01 -1.1035e+00
122 0 +1.257188252e+03 +1.287158252e+03 +1.287158252e+03 +1.0834e+00 -3.5702e-01 -1.0283e+00 -1.3475e-01 +4.2710e-01 +3.9275e-01 -1.3425e+00 -6.0903e-01 -1.0969e+00 +5.8878e-01 +1.9107e-01 +4.1168e-01 +1.4076e+00 +8.4732e-01 -1.0256e+00 +1.3753e+00 -2.0304e+00 -7.3818e-01 +5.5378e-01 -1.6859e+00
125 0 +1.223877614e+03 +1.253847614e+03 +1.253847614e+03 +1.2345e+00 +1.2237e-01 -1.2118e+00 -5.1414e-01 +6.4257e-01 +8.2900e-01 -4.5523e-01 -6.9623e-01 -8.4113e-01 +3.7434e-01 +7.8625e-01 -1.1010e-01 +1.3500e+00 +1.5465e+00 -2.3454e-01 +1.3352e+00 -2.7116e+00 -1.1446e+00 +1.7291e-01 -1.1381e+00
139 0 +1.171606053e+03 +1.201576053e+03 +1.201576053e+03 +1.4021e+00 +1.2415e-01 -1.6128e+00 -1.4835e-01 +8.8158e-01 +8.4933e-01 -6.0243e-01 -1.3878e+00 -1.3909e+00 +9.1499e-01 +1.7218e-01 +4.8306e-02 +2.0453e+00 +1.2087e+00 -1.1545e+00 +1.0018e+00 -2.4107e+00 -9.0047e-01 +4.8032e-01 -1.6695e+00
152 0 +1.136308238e+03 +1.166278238e+03 +1.166278238e+03 +1.6109e+00 -3.5884e-01 -1.5862e+00 -4.9223e-01 +1.6063e+00 +4.8996e-01 -1.3179e+00 -1.0159e+00 -1.0952e+00 -2.3572e-01 +4.8259e-01 -3.1080e-01 +1.0005e+00 +1.2663e+00 -1.7673e+00 +7.4263e-01 -1.7680e+00 -2.1324e+00 +8.5752e-01 -1.5632e+00
155 0 +1.101439721e+03 +1.131409721e+03 +1.131409721e+03 +1.1895e+00 +2.6018e-01 -2.1225e+00 -1.7087e-01 +2.8602e-01 +1.2400e+00 -1.2712e+00 -1.6505e+00 -8.9267e-01 +3.2650e-01 +1.6110e-01 +2.3679e-01 +1.7713e+00 +1.3089e+00 -8.0917e-01 +3.6575e-01 -2.3534e+00 -1.5657e+00 +2.1611e-01 -1.3662e+00
157 0 +1.082456500e+03 +1.112426500e+03 +1.112426500e+03 +1.1625e+00 -7.5588e-02 -2.3426e+00 -1.1082e+00 +7.9534e-01 +9.8897e-01 -1.8197e+00 -1.2948e+00 -7.7904e-01 -7.2601e-01 +2.6738e-01 -3.1536e-01 +1.6654e+00 +1.2728e+00 -1.4397e+00 +4.8878e-02 -1.9306e+00 -6.3330e-01 -1.0922e-01 -9.2651e-01
158 0 +1.070047713e+03 +1.100017713e+03 +1.100017713e+03 +1.7239e+00 -4.3688e-01 -1.4005e+00 -1.2637e+00 +1.2307e+00 +6.9398e-01 -2.0188e+00 -1.1360e+00 -9.6956e-01 +6.8019e-01 +3.3678e-01 -6.9530e-02 +1.7942e+00 +1.2833e+00 -8.8700e-01 +1.1474e+00 -2.7436e+00 -1.2744e+00 +1.2159e+00 -4.2276e-01
166 0 +9.363107229e+02 +9.662807229e+02 +9.662807229e+02 +1.9105e+00 -3.1536e-01 -2.8860e+00 -5.4284e-01 +8.7084e-01 +9.4339e-01 -2.1603e+00 -1.7497e+00 -8.7933e-01 +5.2098e-02 +4.9437e-02 -2.8191e-01 +1.7764e+00 +1.8240e+00 -1.3589e+00 +8.1467e-01 -2.6380e+00 -1.4487e+00 -1.3061e-01 -1.3678e+00
184 0 +9.295035004e+02 +9.594735004e+02 +9.594735004e+02 +8.6777e-01 -1.6100e+00 -2.6023e+00 -9.0956e-01 +1.3815e+00 +9.0303e-01 -2.5243e+00 -1.8180e+00 -3.0826e-01 +6.1243e-01 +8.8783e-02 +4.1922e-01 +1.5233e+00 +2.3538e+00 -1.1930e+00 +5.6598e-01 -2.5763e+00 -1.3225e+00 +1.2477e+00 -1.8544e+00
190 0 +8.368445152e+02 +8.668145152e+02 +8.668145152e+02 +2.4252e+00 -1.2198e+00 -5.1143e+00 -7.2612e-01 +1.3528e+00 +1.5229e+00 -3.5388e+00 -2.4075e+00 -1.5592e+00 -3.5946e-01 +7.3956e-01 -5.4376e-01 +1.5629e+00 +2.2200e+00 -1.8058e+00 +1.2169e+00 -3.3979e+00 -1.7662e+00 +1.7208e+00 -2.2130e+00
205 0 +7.431900399e+02 +7.731600399e+02 +7.731600399e+02 +2.4834e+00 -2.2559e+00 -3.9661e+00 -8.4378e-01 +1.1000e+00 +2.1854e+00 -2.9039e+00 -2.3911e+00 -1.1022e-02 -1.4044e+00 +1.4426e-01 +2.9165e-01 +2.5216e+00 +2.7523e+00 -6.1655e-01 +1.6767e+00 -2.8950e+00 -2.2924e+00 +2.3617e+00 -3.7313e+00
235 0 +7.140476743e+02 +7.440176743e+02 +7.440176743e+02 +1.1619e+00 -1.3686e+00 -2.0926e+00 -8.6706e-01 +9.5148e-01 +2.7525e+00 -3.4574e+00 -3.2117e+00 -5.0039e-01 +1.5030e-01 +5.6793e-01 -1.2381e+00 +3.0144e+00 +2.6600e+00 -1.9022e+00 +1.7473e+00 -3.8794e+00 -8.0437e-01 +1.4254e+00 -2.7185e+00
246 0 +7.024273328e+02 +7.323973328e+02 +7.323973328e+02 +2.0098e+00 -2.7568e+00 -2.6981e+00 -2.3938e+00 +8.0952e-01 +2.3822e+00 -2.8784e+00 -2.7433e+00 -9.6956e-01 +1.2176e-01 +1.3587e+00 -2.5050e-01 +3.2562e+00 +1.9096e+00 -6.2447e-01 +2.7593e+00 -3.7016e+00 -1.5996e+00 +2.1322e+00 -3.3069e+00
265 0 +5.436642148e+02 +5.736342148e+02 +5.736342148e+02 +2.7065e+00 -2.1619e+00 -3.3458e+00 -2.6875e+00 +3.0624e+00 +2.4916e+00 -4.6727e+00 -2.6159e+00 +6.7222e-02 -1.9020e+00 -5.1443e-01 -8.9009e-01 +3.1717e+00 +2.5590e+00 -2.3100e+00 +3.5259e+00 -3.9988e+00 -1.3829e+00 +2.1305e+00 -3.0742e+00
313 0 +4.986102541e+02 +5.285802541e+02 +5.285802541e+02 +9.2699e-01 -1.9554e+00 -2.1037e+00 -2.4969e+00 +3.1412e+00 +2.9455e+00 -3.9233e+00 -2.5249e+00 +9.9609e-01 -1.7294e+00 +1.2646e+00 -2.5172e+00 +3.2294e+00 +1.7372e+00 -1.5938e+00 +3.8455e+00 -2.4572e+00 -1.8253e+00 +2.9183e+00 -3.3059e+00
413 0 +4.627777496e+02 +4.927477496e+02 +4.927477496e+02 +8.5997e-01 -2.1380e+00 -4.0336e+00 -3.0813e+00 +3.3495e+00 +3.0578e+00 -5.4400e+00 -2.0487e+00 -3.3522e-01 -1.4928e+00 +9.7306e-01 -2.1202e+00 +3.0916e+00 +1.8161e+00 -8.3746e-01 +3.7967e+00 -3.5160e+00 -7.9874e-01 +1.8248e+00 -4.5360e+00
