% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.623934363e+04 +1.569284363e+04 +1.569284363e+04 +5.3241e-01 +1.5627e-02 -6.6781e-02 +5.7377e-01 +3.8174e-01 +1.5343e-01 +5.8516e-02 -1.3355e-01 -1.0498e-01 -5.1069e-01
2 0 +1.381594297e+04 +1.326944297e+04 +1.326944297e+04 +3.5722e-01 +1.0293e-01 +2.8094e-02 -1.0838e-01 -2.1821e-01 -1.4270e-01 -1.4839e-01 +1.9813e-02 +2.3691e-01 -1.7474e-01
3 0 +6.047774749e+03 +5.501274749e+03 +5.501274749e+03 +3.5070e-01 +8.4464e-02 +5.6634e-02 +7.3820e-01 +1.0186e-01 -1.9660e-01 -7.4267e-03 +4.2908e-01 -3.7673e-01 +2.2527e-03
6 0 +4.093157236e+03 +3.546657236e+03 +3.546657236e+03 +2.5408e-01 -2.4525e-01 +1.8043e-02 -2.6687e-01 +2.6191e-01 +7.3024e-02 -1.9302e-01 -4.0719e-02 -6.5888e-01 +2.7137e-01
14 0 +2.090333465e+03 +1.543833465e+03 +1.543833465e+03 +1.9848e-01 +4.5710e-01 +2.5477e-01 +2.1714e-01 +4.1488e-01 +9.0272e-02 -1.5080e-01 +3.3644e-01 -6.9993e-01 +4.2242e-01
16 0 +1.495626985e+03 +9.491269847e+02 +9.491269847e+02 +6.8069e-01 +5.5406e-02 +8.1390e-02 +5.0800e-01 +3.0827e-01 -2.9993e-01 -1.3927e-02 +4.1263e-01 -1.1118e+00 +4.1797e-01
22 0 +1.062911934e+03 +5.164119339e+02 +5.164119339e+02 +5.7200e-01 -1.1381e-01 -1.6756e-02 +4.0529e-01 -5.5335e-02 -3.3800e-01 -2.6218e-01 +2.2645e-01 -8.7860e-01 +5.9869e-01
39 0 +7.606242954e+02 +2.141242954e+02 +2.141242954e+02 +1.9215e-01 -7.1592e-02 +1.0430e-01 +8.5162e-01 -3.7004e-01 -5.5825e-01 -2.2835e-01 +2.8026e-01 -1.0045e+00 +1.0238e+00
43 0 +3.777445029e+02 -1.687554971e+02 -1.687554971e+02 +1.8013e-01 +2.7137e-01 +4.1010e-01 +8.1290e-01 +8.0816e-02 -4.8727e-02 -6.5783e-01 +2.2486e-01 -1.1786e+00 +9.3776e-01
50 0 +2.913933925e+02 -2.551066075e+02 -2.551066075e+02 +4.3539e-01 -6.9761e-02 +5.3550e-01 +8.1063e-01 -4.1173e-01 -3.2755e-01 -4.8495e-01 +1.0360e+00 -8.7906e-01 +1.0441e+00
