% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.203278870e+05 +1.204041570e+05 +1.204041570e+05 -9.3535e-02 +2.1870e-01 +6.5347e-02 -2.6973e-01 -7.4604e-01 +2.7398e-01 +3.3812e-01 -4.5424e-01 +4.9180e-01 -1.2897e-01 +7.8940e-01 +1.8055e-01 -1.0077e-01 +3.7133e-01 +3.3340e-02 +3.8747e-02 +2.2839e-02 -4.6540e-02 +1.9028e-01 +2.4321e-01
8 0 +9.721962292e+02 +1.048466229e+03 +1.048466229e+03 +1.9718e-01 -1.4171e-01 -1.1071e+00 +1.6015e-01 -3.6041e-01 +2.6750e-01 -2.9542e-01 -6.3189e-02 +1.9985e-01 -2.3888e-01 -2.9863e-01 -3.4239e-02 +4.1107e-01 +3.2991e-01 +4.2019e-01 +1.1542e-01 +1.4649e-01 +3.2111e-01 +1.7057e-01 -2.4150e-01
28 0 +9.094158082e+01 +1.672115808e+02 +1.672115808e+02 +6.6016e-01 +2.6731e-03 -2.1650e-01 -1.0905e-01 -1.5135e-01 +1.9531e-01 +4.3407e-01 -7.3507e-01 +2.9732e-01 +3.9762e-01 +2.7527e-01 +5.6927e-01 +1.8877e-01 +3.4061e-01 +6.6479e-02 -7.9031e-02 +9.1579e-02 -4.9088e-03 -2.6278e-02 +2.5075e-01
114 0 +8.624376631e+01 +1.625137663e+02 +1.625137663e+02 +8.0971e-01 -4.4851e-01 -2.1863e-02 -5.3332e-01 -2.7317e-01 +6.0645e-01 +2.2407e-01 +4.5022e-01 -4.6476e-02 -1.0617e+00 +1.4358e+00 -4.2935e-01 +2.8941e-02 +1.1389e+00 -3.4604e-01 -7.3585e-01 -6.2265e-01 +3.5191e-02 -7.5787e-03 +8.6915e-02
1214 0 +8.246055968e+01 +1.587305597e+02 +1.587305597e+02 +1.4245e+00 -7.8750e-02 -5.5504e-01 +4.7678e-01 +1.3511e+00 -2.0984e+00 -6.9864e-01 +2.9089e+00 -1.0537e+00 -1.2814e+00 +1.5012e+00 +6.3817e-02 -2.8708e-01 +2.4810e+00 -2.6935e-01 +8.6907e-01 +8.0461e-01 +3.5261e-01 +4.7446e-01 -1.3263e+00
1285 0 +7.987891037e+01 +1.561489104e+02 +1.561489104e+02 +1.7657e+00 -2.9009e-01 -3.4304e-01 +3.2309e-01 +9.1545e-01 -1.6517e+00 -9.3985e-01 +2.2678e+00 -1.3247e+00 +6.8569e-02 +2.8265e+00 -4.3933e-01 +1.2519e-01 +2.5745e+00 -1.4372e-01 +1.3308e+00 +1.0487e+00 +1.0093e+00 +9.5265e-01 -1.9161e+00
1627 0 +6.847990180e+01 +1.447499018e+02 +1.447499018e+02 +2.0794e+00 +1.0113e-01 -5.5535e-01 +1.8472e+00 +7.3531e-01 -2.5640e+00 -1.0728e+00 +3.0731e+00 -1.5007e+00 -7.0827e-02 +1.8161e+00 -2.4625e-01 +1.0813e-01 +2.8592e+00 -3.5583e-01 +2.1154e-01 +1.9163e+00 -6.6203e-01 +1.7295e+00 -2.2036e+00
1655 0 +6.731007152e+01 +1.435800715e+02 +1.435800715e+02 +2.1828e+00 +3.6309e-01 -1.2947e+00 +1.6820e+00 +1.1148e+00 -2.2517e+00 -1.2836e+00 +2.5483e+00 -1.8562e+00 +8.1897e-01 +1.3783e+00 -1.4104e-01 +6.4315e-02 +1.5995e+00 -5.5910e-01 -1.7006e-02 +1.3247e+00 -9.8430e-01 +1.9288e+00 -2.0331e+00
2004 0 +6.731007152e+01 +1.435800715e+02 +1.435800715e+02 +2.1828e+00 +3.6309e-01 -1.2947e+00 +1.6820e+00 +1.1148e+00 -2.2517e+00 -1.2836e+00 +2.5483e+00 -1.8562e+00 +8.1897e-01 +1.3783e+00 -1.4104e-01 +6.4315e-02 +1.5995e+00 -5.5910e-01 -1.7006e-02 +1.3247e+00 -9.8430e-01 +1.9288e+00 -2.0331e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.255000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.463008765e+04 +4.460753765e+04 +4.460753765e+04 -9.3535e-02 +2.1870e-01 +6.5347e-02 -2.6973e-01 -7.4604e-01 +2.7398e-01 +3.3812e-01 -4.5424e-01 +4.9180e-01 -1.2897e-01 +7.8940e-01 +1.8055e-01 -1.0077e-01 +3.7133e-01 +3.3340e-02 +3.8747e-02 +2.2839e-02 -4.6540e-02 +1.9028e-01 +2.4321e-01
3 0 +2.453016088e+03 +2.430466088e+03 +2.430466088e+03 +4.1551e-01 -1.5589e-01 -2.3405e-01 +2.8669e-01 -3.8021e-02 -4.1059e-01 +3.6555e-01 -2.5725e-01 -1.6844e-01 -3.1006e-01 +1.0763e-01 +3.2211e-01 -1.1265e-01 +1.1891e-01 -1.4144e-01 +7.0101e-01 +4.5085e-01 -1.7865e-01 +1.5851e-01 +2.8196e-01
4 0 +3.763451933e+02 +3.537951933e+02 +3.537951933e+02 +1.2789e-01 -2.2745e-01 -4.8710e-02 +2.1804e-01 +1.3323e-01 -2.5705e-01 +1.3408e-01 -3.0440e-01 -6.3971e-01 +5.2160e-02 +2.8537e-01 +1.3257e-01 +4.4072e-01 +5.2487e-01 +1.0606e-01 -1.9301e-01 -1.4172e-02 -4.3473e-01 -1.0857e-02 -2.7255e-02
25 0 +8.980574737e+01 +6.725574737e+01 +6.725574737e+01 +1.5126e-02 +2.6567e-01 -1.7785e-01 +2.3720e-01 -1.5594e-01 -2.1105e-01 +1.3350e-01 -1.1676e-01 +1.6356e-01 -2.2322e-01 +1.6035e-01 +1.1382e-01 +3.6356e-01 +7.7180e-01 -1.0014e-01 +6.4565e-01 +2.8565e-02 -3.7153e-01 +5.3432e-02 -5.6169e-03
2004 0 +8.980574737e+01 +6.725574737e+01 +6.725574737e+01 +1.5126e-02 +2.6567e-01 -1.7785e-01 +2.3720e-01 -1.5594e-01 -2.1105e-01 +1.3350e-01 -1.1676e-01 +1.6356e-01 -2.2322e-01 +1.6035e-01 +1.1382e-01 +3.6356e-01 +7.7180e-01 -1.0014e-01 +6.4565e-01 +2.8565e-02 -3.7153e-01 +5.3432e-02 -5.6169e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.366000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.474921315e+05 +2.475057915e+05 +2.475057915e+05 -9.3535e-02 +2.1870e-01 +6.5347e-02 -2.6973e-01 -7.4604e-01 +2.7398e-01 +3.3812e-01 -4.5424e-01 +4.9180e-01 -1.2897e-01 +7.8940e-01 +1.8055e-01 -1.0077e-01 +3.7133e-01 +3.3340e-02 +3.8747e-02 +2.2839e-02 -4.6540e-02 +1.9028e-01 +2.4321e-01
2 0 +4.758478463e+04 +4.759844463e+04 +4.759844463e+04 +1.0644e-01 +5.4378e-01 -4.0694e-01 -1.3909e-01 +2.4740e-01 -3.5293e-01 +4.6935e-01 +2.1382e-01 -5.4303e-02 +1.6026e-01 -1.7599e-01 -4.4457e-01 +2.5718e-01 +2.8294e-01 +3.4334e-02 -6.5873e-03 -6.3817e-01 -2.5033e-01 -1.3966e-01 +7.0117e-02
5 0 +1.193931468e+02 +1.330531468e+02 +1.330531468e+02 +5.2887e-02 +3.2839e-01 -6.3795e-01 +2.2544e-01 -1.6218e-01 +2.3797e-01 +5.2097e-02 -3.1064e-01 +2.6229e-01 -2.2188e-01 +1.5689e-01 -1.7757e-01 -1.4325e-01 +3.3760e-02 +5.7144e-01 +2.0825e-01 -5.8746e-03 +4.9887e-01 +9.1829e-03 -8.9254e-02
248 0 +1.113385827e+02 +1.249985827e+02 +1.249985827e+02 -4.2546e-01 +8.9430e-01 -3.8394e-01 -2.5006e-01 -3.5880e-01 +2.2968e-02 +3.7298e-01 -3.2943e-01 +4.0262e-02 +2.2154e-01 -1.1625e+00 -4.4726e-01 -2.1128e-02 +5.3008e-01 +9.2507e-01 -9.0334e-03 -2.7884e-01 -2.0606e-02 +1.8026e-01 +6.5564e-01
301 0 +1.005009799e+02 +1.141609799e+02 +1.141609799e+02 -2.9777e-01 +7.4517e-01 -5.1199e-01 -5.2531e-02 -9.1739e-01 -2.7215e-01 +6.3631e-01 -9.2632e-01 +2.2365e-01 -2.7441e-01 -1.1413e+00 -4.5063e-01 +9.1347e-04 +4.0099e-01 +7.9216e-01 -3.8568e-01 +4.1125e-02 -6.4963e-01 +7.6697e-01 +4.2541e-01
406 0 +9.783315281e+01 +1.114931528e+02 +1.114931528e+02 -2.7461e-01 +1.0828e+00 -4.5577e-01 -3.4835e-01 -7.5134e-01 -4.9041e-01 +7.2587e-01 -5.6723e-01 +2.1785e-01 -5.5298e-01 -1.2397e+00 -3.2395e-01 -2.7153e-01 +3.9272e-01 +9.3648e-01 -1.9736e-01 -7.1016e-02 -3.8866e-01 +1.1906e+00 +2.6491e-01
1960 0 +9.740657698e+01 +1.110665770e+02 +1.110665770e+02 +2.8327e-01 +1.6868e+00 -3.1768e-01 -4.9768e-01 -2.3024e+00 -7.2732e-01 +1.2492e+00 -8.4976e-02 +4.6208e-01 -5.6586e-01 -4.3335e-01 -6.4825e-02 -3.9584e-01 +6.2725e-01 +2.9788e-01 -9.4718e-02 +2.7333e-01 -3.5958e-01 +1.0649e+00 -8.7484e-01
2004 0 +9.601858979e+01 +1.096785898e+02 +1.096785898e+02 +3.2193e-01 +1.6756e+00 -3.3991e-01 -4.0795e-01 -2.3822e+00 -6.7911e-01 +1.1720e+00 -9.6759e-02 +5.5227e-01 -6.1250e-01 -4.3380e-01 +6.7353e-03 -4.2595e-01 +6.8387e-01 +3.5736e-01 -1.2136e-01 +2.8083e-01 -4.2970e-01 +1.0946e+00 -8.8445e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.378400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.044595377e+06 +3.045533217e+06 +3.045533217e+06 -9.3535e-02 +2.1870e-01 +6.5347e-02 -2.6973e-01 -7.4604e-01 +2.7398e-01 +3.3812e-01 -4.5424e-01 +4.9180e-01 -1.2897e-01 +7.8940e-01 +1.8055e-01 -1.0077e-01 +3.7133e-01 +3.3340e-02 +3.8747e-02 +2.2839e-02 -4.6540e-02 +1.9028e-01 +2.4321e-01
2 0 +1.707341194e+06 +1.708279034e+06 +1.708279034e+06 +1.0644e-01 +5.4378e-01 -4.0694e-01 -1.3909e-01 +2.4740e-01 -3.5293e-01 +4.6935e-01 +2.1382e-01 -5.4303e-02 +1.6026e-01 -1.7599e-01 -4.4457e-01 +2.5718e-01 +2.8294e-01 +3.4334e-02 -6.5873e-03 -6.3817e-01 -2.5033e-01 -1.3966e-01 +7.0117e-02
15 0 +1.000797041e+06 +1.001734881e+06 +1.001734881e+06 -3.7894e-01 +2.6370e-01 -3.0186e-01 -2.0425e-01 +5.6402e-01 -2.6058e-01 +1.7413e-01 -1.3628e-01 -2.3070e-01 +1.1603e-01 +3.1200e-01 -1.1854e-01 +8.9012e-02 -7.5930e-03 +4.3911e-01 -8.9073e-02 -1.5728e-01 -1.7747e-01 +2.8086e-01 -1.8222e-01
16 0 +9.104845847e+05 +9.114224247e+05 +9.114224247e+05 -1.4058e-01 +7.7129e-01 +3.3348e-02 -1.2409e-01 -2.9091e-01 -6.0538e-02 +1.7437e-01 +1.8486e-02 +1.8090e-01 -4.4654e-02 -4.5533e-01 -4.9392e-02 -1.3036e-01 -2.3081e-01 +7.7391e-02 -1.2618e-01 -2.5464e-01 -9.2268e-02 +1.5654e-01 +3.0487e-01
17 0 +2.514086023e+05 +2.523464423e+05 +2.523464423e+05 -4.8518e-01 +7.9491e-01 +1.4984e-01 -1.2873e-01 +2.7752e-02 +1.3673e-01 -1.4587e-01 +1.1984e-01 -1.5969e-01 +1.8929e-01 -2.7807e-01 -1.9809e-01 -5.0504e-02 +3.4565e-02 +3.5272e-01 +2.5960e-01 -7.8150e-01 -4.3503e-01 +2.3622e-01 +1.6029e-01
30 0 +2.005597046e+05 +2.014975446e+05 +2.014975446e+05 -5.2188e-01 +8.2851e-01 +2.4792e-01 -1.8322e-01 +1.3550e-01 -2.8277e-01 -5.9433e-02 +5.2100e-01 +4.0608e-01 -1.0545e-01 -5.9857e-01 +8.4461e-03 +2.4723e-02 -3.2444e-01 +1.9949e-01 -1.2384e-01 -7.1138e-01 -1.5923e-01 +1.0748e-01 +3.1947e-01
40 0 +1.920000100e+05 +1.929378500e+05 +1.929378500e+05 -2.9242e-01 +9.4410e-01 +6.9015e-01 -2.9726e-01 +2.4218e-01 -7.8675e-02 +2.0219e-02 +3.1928e-01 +2.9791e-01 -2.6251e-01 -6.4623e-01 -4.0842e-01 +1.4801e-02 -1.9985e-01 +2.0285e-01 -6.9519e-02 -7.7549e-01 +7.6839e-02 -8.1139e-02 -9.7490e-03
41 0 +9.616283741e+04 +9.710067741e+04 +9.710067741e+04 -4.0672e-01 +1.6625e+00 -1.5304e-02 -4.3279e-01 +1.0686e-01 -1.3860e-01 -4.2494e-02 -2.2139e-01 -2.5382e-03 +2.0041e-02 -4.2807e-01 -3.5833e-02 -1.3947e-01 -1.9713e-01 +2.2606e-01 -3.8989e-01 -2.4580e-01 +9.7947e-03 +2.5685e-01 +2.3792e-01
44 0 +1.616440523e+04 +1.710224523e+04 +1.710224523e+04 -9.7157e-01 +9.7366e-01 +4.9600e-01 -2.3347e-01 +1.4325e-01 +1.1290e-01 +4.1900e-01 -5.5913e-02 +5.3785e-02 +2.3144e-01 -4.1998e-01 -2.6576e-01 -4.6492e-02 -3.8236e-01 +7.3336e-01 -1.4599e-01 -1.1324e+00 -1.2987e-01 +4.0507e-01 -2.3350e-01
54 0 +6.066253060e+03 +7.004093060e+03 +7.004093060e+03 -3.1311e-01 +1.7478e+00 +4.5692e-01 -5.0921e-01 +3.8011e-01 -1.2810e-01 -2.4565e-01 +8.5192e-02 -1.4192e-01 +3.8423e-01 -5.9407e-01 -5.3616e-02 -2.3766e-01 -3.8371e-01 +5.2900e-01 -3.3504e-01 -1.5199e+00 +7.8054e-02 -2.7789e-01 +2.1691e-01
