% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.398756853e+02 +9.328156853e+02 +9.328156853e+02 +2.7361e-02 +3.2739e-01 -5.8410e-01 -4.1591e-01 -6.8896e-01 +7.2297e-01 +5.1837e-01 +6.6139e-01 +2.3846e-01 +2.9294e-01
3 0 +7.688300756e+02 +8.617700756e+02 +8.617700756e+02 +4.0406e-01 -1.8209e-01 -5.2275e-02 +1.2722e-01 -4.9381e-01 -1.4507e-01 +1.6065e-01 +3.4985e-01 +4.8507e-02 -2.0186e-01
4 0 +7.446216146e+02 +8.375616146e+02 +8.375616146e+02 +4.3276e-01 -6.6445e-02 +9.3794e-03 +5.4580e-02 -1.8879e-02 -1.6247e-01 +1.4236e-01 -3.4939e-01 -1.5028e-01 -1.2257e-01
7 0 +6.543034511e+02 +7.472434511e+02 +7.472434511e+02 +2.8851e-02 +5.6305e-01 +1.6014e-01 +2.3951e-01 -9.1824e-02 +1.1340e-01 -6.7945e-02 -5.6574e-01 +7.4178e-01 -4.4059e-02
10 0 +5.100010471e+02 +6.029410471e+02 +6.029410471e+02 +1.4887e-01 -3.9950e-01 -6.5718e-01 -1.3082e-01 +7.6354e-01 +3.4503e-01 +2.5334e-02 +7.4590e-01 -5.8309e-02 -5.5867e-02
12 0 +4.790667045e+02 +5.720067045e+02 +5.720067045e+02 +4.7324e-01 -4.6821e-01 +1.1407e-01 -1.4303e-02 +9.5816e-01 +4.0740e-01 +2.0929e-01 +2.0413e-01 +9.6336e-02 -1.4338e-01
25 0 +4.417843994e+02 +5.347243994e+02 +5.347243994e+02 -3.9018e-02 +2.8574e-01 -1.8116e-01 -6.7132e-02 +9.1204e-01 +7.3031e-01 +9.7597e-02 +2.1559e-01 +3.9456e-01 -5.6980e-01
32 0 +3.847546913e+02 +4.776946913e+02 +4.776946913e+02 +9.5286e-01 -3.0773e-02 -8.5775e-02 +6.2579e-01 +2.4616e-01 +1.3116e+00 +5.8695e-02 +1.6337e-01 +3.1540e-01 +2.3793e-01
41 0 +3.508466149e+02 +4.437866149e+02 +4.437866149e+02 +4.8118e-01 -5.2715e-01 +3.3267e-02 -9.2284e-02 +1.3733e+00 +1.3566e+00 +1.9476e-01 +6.1792e-01 +2.2924e-01 +3.9932e-01
43 0 +2.993320438e+02 +3.922720438e+02 +3.922720438e+02 +8.7419e-01 +1.0478e-02 -5.9265e-01 +4.1867e-01 +7.2271e-01 +1.6512e+00 +1.8577e-01 +2.4199e-01 +5.2337e-01 +7.6478e-01
44 0 +2.633634189e+02 +3.563034189e+02 +3.563034189e+02 +1.4542e+00 +6.5269e-01 -3.6838e-01 +2.8325e-01 +1.2265e+00 +1.5465e+00 -2.8499e-01 +4.7921e-02 +6.1565e-01 -9.7541e-02
49 0 +2.561532845e+02 +3.490932845e+02 +3.490932845e+02 +8.7311e-01 -4.0551e-01 -2.4828e-01 +8.1108e-01 +1.4916e+00 +1.0970e+00 -3.0748e-01 +7.4600e-01 +4.6651e-01 -1.0597e-01
54 0 +2.387412353e+02 +3.316812353e+02 +3.316812353e+02 +1.7148e+00 +3.3464e-01 -7.5019e-01 +1.0016e+00 +1.2836e+00 +1.3349e+00 -3.2997e-01 +5.6078e-01 +5.5909e-01 -4.4090e-01
59 0 +1.769720352e+02 +2.699120352e+02 +2.699120352e+02 +1.1179e+00 +5.6536e-02 -7.4154e-01 +9.5393e-01 +1.9602e+00 +1.6613e+00 -1.9533e-01 +5.7981e-01 +3.8340e-01 -1.3177e-01
61 0 +1.648308167e+02 +2.577708167e+02 +2.577708167e+02 +1.4988e+00 +3.4412e-01 -1.9859e-01 +1.1430e+00 +2.4379e+00 +1.9008e+00 +5.8356e-02 +6.2389e-01 +4.1083e-01 +9.5320e-01
67 0 +1.616085224e+02 +2.545485224e+02 +2.545485224e+02 +1.6647e+00 -1.7601e-01 -2.9995e-01 +1.2765e+00 +2.3980e+00 +2.2176e+00 -5.3101e-01 +5.6015e-02 +7.4558e-01 +2.1343e-01
78 0 +1.519663154e+02 +2.449063154e+02 +2.449063154e+02 +1.3782e+00 +8.2358e-01 -8.3501e-01 +1.3623e+00 +2.4942e+00 +2.4937e+00 -4.8801e-01 +9.1821e-01 +1.0026e+00 +2.6992e-01
82 0 +1.135536711e+02 +2.064936711e+02 +2.064936711e+02 +1.6050e+00 +3.9544e-01 -1.6325e+00 +2.3178e+00 +2.1846e+00 +1.1406e+00 +1.8419e-01 +1.1972e+00 +7.5681e-01 +1.8137e-01
83 0 +9.770988659e+01 +1.906498866e+02 +1.906498866e+02 +4.3793e-01 +4.4228e-01 -8.2896e-01 +1.6174e+00 +2.2083e+00 +1.5507e+00 -2.6476e-02 +3.8957e-01 +1.9888e+00 +8.6449e-01
86 0 +6.100870811e+01 +1.539487081e+02 +1.539487081e+02 +1.7010e+00 -7.5515e-01 -1.3233e+00 +2.4854e+00 +3.1001e+00 +1.7665e+00 +1.4069e-01 -6.4688e-01 -1.5446e-01 -2.8103e-01
91 0 +5.786244417e+01 +1.508024442e+02 +1.508024442e+02 +9.9061e-01 +4.1189e-01 -1.5096e+00 +2.1843e+00 +3.3151e+00 +1.4348e+00 +3.0664e-01 -2.1485e-01 +8.2861e-01 +1.4300e-01
106 0 +3.722585195e+01 +1.301658520e+02 +1.301658520e+02 +6.2491e-01 +3.5895e-01 -5.8184e-01 +2.9352e+00 +3.0729e+00 +2.1484e+00 +1.7662e-01 -2.3308e-02 +1.9342e+00 +7.5789e-01
117 0 +3.218027655e+01 +1.251202766e+02 +1.251202766e+02 +1.1663e+00 -1.0713e+00 -1.2750e+00 +2.7529e+00 +3.7867e+00 +2.0682e+00 +7.5254e-01 +1.9570e-01 +1.3374e+00 +2.4439e-01
152 0 +3.041155798e+01 +1.233515580e+02 +1.233515580e+02 +4.9384e-01 -6.3588e-01 -1.7672e+00 +3.2060e+00 +2.4609e+00 +2.5401e+00 +1.2776e+00 -6.7610e-01 +2.4225e+00 +1.6962e+00
164 0 +2.949119320e+01 +1.224311932e+02 +1.224311932e+02 +1.0500e+00 -5.1272e-01 -1.8030e+00 +4.3492e+00 +2.7009e+00 +2.0768e+00 +1.3022e+00 +3.4573e-01 +2.7951e+00 +3.0213e+00
177 0 +2.563962793e+01 +1.185796279e+02 +1.185796279e+02 +1.1571e+00 -1.9968e+00 -1.3449e+00 +3.2615e+00 +3.9621e+00 +2.7823e+00 +1.6001e+00 +5.3528e-02 +1.3264e+00 +1.0645e+00
182 0 +1.924017757e+01 +1.121801776e+02 +1.121801776e+02 +8.8882e-01 +4.7427e-02 -6.0321e-01 +3.2076e+00 +3.0245e+00 +2.3424e+00 +1.3554e+00 -8.7726e-01 +1.6191e+00 +1.6314e+00
193 0 +1.868935763e+01 +1.116293576e+02 +1.116293576e+02 +1.2608e+00 +2.4533e-01 -1.3994e+00 +4.0800e+00 +2.8353e+00 +2.8146e+00 +1.6472e+00 -1.9367e+00 +2.9529e+00 +2.2972e+00
224 0 +1.059362693e+01 +1.035336269e+02 +1.035336269e+02 +1.5282e+00 +2.5946e-01 -1.2378e+00 +3.7673e+00 +3.0665e+00 +1.9898e+00 +1.7720e+00 -6.1988e-01 +2.3699e+00 +1.8047e+00
248 0 +9.806092858e+00 +1.027460929e+02 +1.027460929e+02 +1.2868e+00 -5.0083e-01 -7.1162e-01 +3.8941e+00 +3.1906e+00 +2.1273e+00 +1.0572e+00 -2.7933e-01 +2.0041e+00 +1.2539e+00
287 0 +8.537907488e+00 +1.014779075e+02 +1.014779075e+02 +9.6480e-01 +6.2878e-01 -3.6032e-01 +3.6494e+00 +3.5548e+00 +2.3522e+00 +1.2000e+00 -8.5775e-01 +2.8772e+00 +2.1971e+00
326 0 +7.101690299e+00 +1.000416903e+02 +1.000416903e+02 +1.2024e+00 +2.1182e-01 -2.2401e-01 +3.9408e+00 +3.3686e+00 +1.9880e+00 +1.1893e+00 -8.9259e-01 +2.6599e+00 +1.6041e+00
346 0 +6.307079841e+00 +9.924707984e+01 +9.924707984e+01 +1.2303e+00 +7.1799e-01 -3.9766e-01 +3.7551e+00 +3.3460e+00 +2.0058e+00 +1.2806e+00 -1.1258e+00 +2.6746e+00 +1.8214e+00
366 0 +5.861929749e+00 +9.880192975e+01 +9.880192975e+01 +1.4443e+00 +7.8139e-01 -4.4243e-01 +3.7522e+00 +3.2809e+00 +1.7814e+00 +1.2417e+00 -8.3479e-01 +2.4760e+00 +1.6627e+00
395 0 +5.380856429e+00 +9.832085643e+01 +9.832085643e+01 +1.5951e+00 +6.2176e-01 -3.1694e-01 +3.9080e+00 +3.4852e+00 +1.9643e+00 +1.7848e+00 -8.0811e-01 +2.7476e+00 +1.7736e+00
407 0 +4.989254421e+00 +9.792925442e+01 +9.792925442e+01 +1.4544e+00 +8.3304e-01 +1.0411e-01 +3.8364e+00 +3.3178e+00 +2.0323e+00 +1.4736e+00 -1.0479e+00 +2.6299e+00 +1.3453e+00
425 0 +4.821456490e+00 +9.776145649e+01 +9.776145649e+01 +1.6020e+00 +1.1677e+00 -1.1210e-02 +3.9016e+00 +3.2502e+00 +1.8348e+00 +1.5152e+00 -7.9082e-01 +2.8486e+00 +1.4300e+00
438 0 +4.583638642e+00 +9.752363864e+01 +9.752363864e+01 +1.5779e+00 +1.3078e+00 +8.7042e-02 +3.8680e+00 +3.2874e+00 +1.9530e+00 +1.6775e+00 -1.2211e+00 +2.8964e+00 +1.3615e+00
533 0 +4.457125172e+00 +9.739712517e+01 +9.739712517e+01 +9.7245e-01 +1.2611e+00 +7.1045e-01 +3.9744e+00 +2.9778e+00 +2.2346e+00 +1.3136e+00 -1.1088e+00 +2.8735e+00 +2.0269e+00
1010 0 +4.457125172e+00 +9.739712517e+01 +9.739712517e+01 +9.7245e-01 +1.2611e+00 +7.1045e-01 +3.9744e+00 +2.9778e+00 +2.2346e+00 +1.3136e+00 -1.1088e+00 +2.8735e+00 +2.0269e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.535000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.691864608e+02 +5.045364608e+02 +5.045364608e+02 +2.7361e-02 +3.2739e-01 -5.8410e-01 -4.1591e-01 -6.8896e-01 +7.2297e-01 +5.1837e-01 +6.6139e-01 +2.3846e-01 +2.9294e-01
2 0 +3.740802307e+02 +4.094302307e+02 +4.094302307e+02 -3.5503e-01 +5.7491e-01 -3.3700e-01 -1.9921e-01 -1.1351e-01 -2.3749e-01 +2.5787e-01 -6.9239e-02 -1.9699e-02 -6.2594e-02
3 0 +3.071348485e+02 +3.424848485e+02 +3.424848485e+02 +4.0406e-01 -1.8209e-01 -5.2275e-02 +1.2722e-01 -4.9381e-01 -1.4507e-01 +1.6065e-01 +3.4985e-01 +4.8507e-02 -2.0186e-01
14 0 +2.933456258e+02 +3.286956258e+02 +3.286956258e+02 -1.9374e-01 +3.3128e-01 -6.4202e-02 +5.1455e-01 -3.0176e-01 -4.1628e-01 +2.3250e-01 +3.2877e-01 -4.4749e-01 +9.6599e-03
15 0 +2.857954140e+02 +3.211454140e+02 +3.211454140e+02 +4.8036e-01 -4.0672e-01 -2.0780e-02 +7.6427e-02 -7.2639e-02 -2.8880e-01 -4.2574e-03 +5.8519e-01 +1.2187e-01 -1.6101e-01
20 0 +1.938871206e+02 +2.292371206e+02 +2.292371206e+02 +7.7248e-01 +1.0626e-01 +1.6576e-01 +4.4021e-01 -3.7253e-01 -6.3991e-01 -2.4115e-01 +3.6064e-01 +5.9204e-01 +2.6948e-01
26 0 +1.822139544e+02 +2.175639544e+02 +2.175639544e+02 +9.7160e-01 +4.1682e-01 +3.4973e-01 +7.5543e-01 -2.9496e-01 -1.4683e-01 -6.5537e-02 +4.9229e-01 +1.9325e-01 +8.1464e-03
37 0 +1.660379175e+02 +2.013879175e+02 +2.013879175e+02 +1.0512e+00 +1.6655e-01 +1.1896e-01 +1.1004e+00 -5.8258e-01 -8.8664e-01 +8.6599e-02 +3.1262e-01 +6.9564e-01 +5.6893e-01
43 0 +1.647136942e+02 +2.000636942e+02 +2.000636942e+02 +4.1032e-01 +6.7308e-01 +3.5875e-01 +8.4042e-01 -2.4489e-01 -7.5059e-01 -2.7159e-01 +8.4041e-01 +3.9951e-01 +9.3334e-01
44 0 +9.008047072e+01 +1.254304707e+02 +1.254304707e+02 +3.6847e-01 +4.2508e-01 +4.9598e-01 +1.4430e+00 -2.2281e-02 -1.1054e+00 +6.1753e-01 +9.1011e-01 +9.7489e-01 +5.7235e-01
59 0 +7.638672795e+01 +1.117367279e+02 +1.117367279e+02 +1.1658e+00 +4.2691e-01 +2.2537e-01 +2.0727e+00 -2.6361e-01 -7.0749e-01 +7.7474e-02 +6.2453e-01 +8.6306e-01 +7.1522e-02
64 0 +5.141909036e+01 +8.676909036e+01 +8.676909036e+01 +1.2381e+00 +4.3701e-01 -1.1472e-01 +1.8217e+00 +2.7136e-01 -1.2690e+00 +1.0319e-01 +3.5723e-01 +1.9326e+00 -3.2292e-01
78 0 +3.810684921e+01 +7.345684921e+01 +7.345684921e+01 +1.7143e+00 +1.2274e+00 +4.1286e-01 +2.2689e+00 -8.0954e-02 -7.1038e-01 +2.9919e-01 +8.9601e-01 +1.2904e+00 -1.1346e-01
80 0 +3.353135234e+01 +6.888135234e+01 +6.888135234e+01 +1.6335e+00 +7.5744e-01 +6.0274e-01 +1.6056e+00 -2.5567e-01 -1.1059e+00 -1.3486e-01 +1.3245e+00 +2.0102e+00 -7.7018e-01
99 0 +3.282193065e+01 +6.817193065e+01 +6.817193065e+01 +7.8866e-01 +6.8539e-01 +1.4989e-01 +2.0963e+00 -4.9489e-01 -1.0753e+00 -3.1053e-01 +2.3726e+00 +2.4552e+00 -1.2202e+00
114 0 +2.870826310e+01 +6.405826310e+01 +6.405826310e+01 +1.9102e+00 +9.2077e-01 +9.4879e-02 +1.9317e+00 +2.2302e-01 -1.0621e+00 -7.0997e-01 +1.6858e+00 +3.0829e+00 -9.8519e-01
136 0 +2.521442353e+01 +6.056442353e+01 +6.056442353e+01 +2.2998e+00 +1.4005e+00 +5.5363e-01 +1.7060e+00 +1.5241e-01 -9.9912e-01 -6.9700e-01 +1.3759e+00 +3.1983e+00 -1.4874e+00
157 0 +2.214570921e+01 +5.749570921e+01 +5.749570921e+01 +1.3695e+00 +1.3281e+00 +1.5420e+00 +1.5179e+00 -1.1869e-01 -9.2241e-01 -1.0011e+00 +1.9077e+00 +2.4139e+00 -1.2583e+00
179 0 +2.102832024e+01 +5.637832024e+01 +5.637832024e+01 +1.9119e+00 +7.0358e-01 +1.2029e+00 +1.8413e+00 -9.5002e-02 -9.9310e-01 -7.7738e-01 +2.0199e+00 +2.6177e+00 -1.6524e+00
