% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.719400152e+01 -1.515599848e+01 -1.515599848e+01 +1.5169e-02 +1.4999e-01 -2.9877e-01 +2.0808e-01 -1.2549e-01 -4.7538e-01 -1.9431e-01 +1.7958e-01 +9.9677e-02 -3.4425e-01 +1.8561e-01 -2.6397e-02 +1.2753e-01 +9.9679e-02 -3.4706e-01 +1.0530e-01 -1.8207e-01 +4.6411e-01 +2.1701e-01 +1.3841e-02
2 0 +3.544805938e+01 -1.690194062e+01 -1.690194062e+01 -2.9490e-01 +1.6330e-02 +4.7968e-02 -3.6269e-01 +6.6701e-01 +1.1829e-01 +5.0771e-01 -3.3385e-01 +4.9073e-01 -4.0830e-01 -1.9537e-01 +1.6274e-01 +1.4402e-02 -7.0745e-01 -3.3169e-01 +2.5136e-01 +6.2639e-01 +2.7446e-01 -8.2865e-02 +2.3896e-01
6 0 +3.313020063e+01 -1.921979937e+01 -1.921979937e+01 +2.2147e-01 +1.9523e-01 +1.8442e-01 -3.7971e-02 +4.7367e-01 -6.2155e-02 +9.0203e-03 -1.0086e-01 +2.4380e-02 -7.2159e-02 +6.0967e-01 +1.2776e-01 -5.0490e-01 -1.3017e-01 -4.2488e-01 +2.6398e-01 +4.1239e-01 -1.3532e-01 +1.8407e-01 -6.3050e-02
10 0 +3.167780782e+01 -2.067219218e+01 -2.067219218e+01 +6.6676e-02 +3.1608e-01 -1.9016e-01 -1.1118e-01 -1.3906e-01 -9.9437e-02 -1.7712e-01 -4.0502e-01 +4.1430e-01 -5.9154e-01 -2.7813e-01 +1.0313e-01 +3.0348e-01 -6.2582e-02 -8.4977e-02 +1.4844e-02 -7.8397e-02 +2.6303e-01 -1.4487e-01 -2.9564e-01
22 0 +3.019657527e+01 -2.215342473e+01 -2.215342473e+01 +3.9009e-01 +1.4109e-01 -1.0058e-01 -4.9250e-01 +2.5700e-01 +3.6116e-01 -5.7372e-02 -8.5918e-02 +3.4465e-01 -3.6000e-01 +2.0933e-01 -3.0958e-01 +1.3657e-01 -5.5748e-02 +2.1192e-02 +4.6991e-01 +1.9173e-01 +4.0972e-01 +2.4482e-01 -2.5735e-01
25 0 +2.675697135e+01 -2.559302865e+01 -2.559302865e+01 +1.3598e-01 +3.7784e-01 -8.9045e-02 -3.7732e-01 +1.8221e-01 +3.1327e-01 -5.4645e-01 -5.7229e-01 +3.0911e-01 -8.9620e-01 +5.8381e-01 -2.4850e-01 +7.6532e-02 -3.7164e-01 -1.2227e-01 +8.5268e-01 +3.4187e-01 +3.3239e-01 +2.3148e-01 -2.6925e-02
40 0 +2.368949108e+01 -2.866050892e+01 -2.866050892e+01 +4.1832e-02 +4.0028e-01 -4.6606e-01 -6.5400e-01 +1.6426e-02 +5.3407e-01 -6.5303e-01 -4.4147e-01 +6.5402e-01 -7.9974e-01 +1.7449e-01 -3.2709e-01 +3.7309e-01 -2.8335e-01 +1.9472e-01 +7.2988e-01 +5.2467e-01 +1.4327e-01 +4.1008e-01 -5.9477e-01
62 0 +2.334193177e+01 -2.900806823e+01 -2.900806823e+01 +3.4056e-01 +4.4168e-01 -1.5716e-02 -5.0430e-01 +9.7756e-02 +3.2996e-01 -2.1158e-01 -3.8420e-01 +1.2170e+00 -5.5714e-01 +4.4684e-01 -7.7346e-01 +3.3373e-01 -5.0284e-01 -3.8022e-02 +7.0818e-01 +5.9825e-01 +5.7471e-01 +6.7361e-01 -4.8084e-01
63 0 +2.163483160e+01 -3.071516840e+01 -3.071516840e+01 -6.1140e-02 -2.9266e-02 -5.2595e-01 -2.6234e-01 +2.6646e-01 +1.0817e-01 +8.5221e-03 -3.0516e-01 +1.0865e+00 -9.5481e-01 +5.9918e-01 -2.8533e-01 +2.6547e-01 -4.2853e-01 -1.7106e-01 +1.1556e+00 +4.4799e-01 +9.2922e-01 +1.0210e+00 -7.7648e-01
76 0 +1.996201465e+01 -3.238798535e+01 -3.238798535e+01 -1.8245e-01 +1.1818e-01 -2.0813e-01 -4.8073e-01 +4.1645e-01 +4.4901e-01 -4.7506e-01 -7.8675e-01 +8.6386e-01 -6.7441e-01 +5.7108e-01 -6.7404e-01 -3.2909e-01 -1.5832e-01 +7.5876e-02 +6.5453e-01 +1.8758e-01 +4.9175e-01 +1.1349e+00 -8.7958e-01
80 0 +1.978500303e+01 -3.256499697e+01 -3.256499697e+01 -9.0760e-02 -2.5116e-01 -5.1046e-01 -1.3857e-01 +2.1648e-01 +5.8010e-01 -1.0414e+00 -5.1872e-01 +1.1905e+00 -7.8527e-01 +8.5752e-01 -2.9974e-01 +4.6826e-01 -9.5866e-01 -9.4135e-02 +7.7324e-01 +1.0606e+00 +1.2611e+00 +7.7070e-01 -7.5431e-01
